Year	Age	Austria	Belgium	Bulgaria	CzechRepublic	Denmark	Finland	Germany	Greece	Hungary	Norway	Poland	Scotland	Slovenia	Switzerland	Taiwan
37	2	0.014875685	0.014450268	0.023817505	0.020169658	0.015398469	0.016160207	0.015708019	0.013500562	0.026470085	0.013461415	0.021720242	0.018583538	0.019151067	0.012077325	0.01619977
37	3	0.039401821	0.038625808	0.070268348	0.049391665	0.044507953	0.039639038	0.039931891	0.039392881	0.062497803	0.034858538	0.05073365	0.04314464	0.042240209	0.032778178	0.04607553
37	4	0.14171395	0.126675545	0.179083185	0.163592673	0.136546884	0.143357492	0.139141814	0.121152763	0.163739452	0.157347144	0.138415429	0.162509348	0.131513398	0.12090409	0.133914379
38	1	0.001888094	0.002283476	0.004301531	0.002765954	0.001890454	0.002079833	0.002318614	0.002148155	0.004232286	0.00164591	0.003669176	0.00248548	0.001954541	0.001297527	0.002828124
38	2	0.015431208	0.014450268	0.025792014	0.020880483	0.01696302	0.014088385	0.015652162	0.014350248	0.024492435	0.012384501	0.020437924	0.019155339	0.014691229	0.012142608	0.017072811
38	3	0.035034624	0.041384795	0.055848809	0.050624087	0.045666152	0.038277392	0.04026042	0.037956059	0.056248023	0.03863838	0.048168465	0.047992353	0.040266367	0.035374469	0.047132819
38	4	0.139316083	0.132321251	0.158639899	0.148440007	0.152403942	0.141840482	0.13264837	0.109614405	0.139576512	0.13390287	0.133406976	0.152660296	0.122202715	0.134509008	0.128468101
39	1	0.002031267	0.002190999	0.004466552	0.002884601	0.002260017	0.002109759	0.002537597	0.001879635	0.004360163	0.001920228	0.003818978	0.002750205	0.002067303	0.001680251	0.002624403
39	2	0.014505336	0.013948523	0.024311133	0.020880483	0.014657367	0.015248605	0.016316231	0.01298131	0.024708031	0.015830624	0.02168858	0.018964739	0.016002946	0.011750911	0.015811751
39	3	0.039207723	0.043127312	0.063489013	0.051572103	0.047320723	0.045085623	0.040526372	0.036279766	0.054460635	0.041788248	0.050137698	0.047345991	0.04895127	0.034509038	0.046242471
39	4	0.147468831	0.137614102	0.173359065	0.168643562	0.143594465	0.125532619	0.142448439	0.112819505	0.152983824	0.129845208	0.139857257	0.145049666	0.115219703	0.13887285	0.132152348
40	1	0.001700179	0.002454203	0.004378541	0.002877186	0.002061022	0.002543681	0.002520001	0.002088484	0.004224448	0.001706869	0.003760614	0.00282374	0.002819049	0.001428213	0.002684321
40	2	0.013270839	0.016055853	0.02573031	0.022124427	0.016304262	0.015248605	0.016130044	0.014255838	0.025455906	0.014430636	0.022274329	0.019060039	0.016527633	0.011555063	0.017169816
40	3	0.035811014	0.038625808	0.068869437	0.05195131	0.045169781	0.03933645	0.042552299	0.043882951	0.065215099	0.039058362	0.04938628	0.052516884	0.05131988	0.035915363	0.043404485
40	4	0.149387125	0.143789093	0.190122559	0.165556908	0.133463567	0.139185713	0.145347726	0.125159138	0.158622594	0.142469047	0.14554868	0.138334403	0.13849641	0.127834897	0.126225515
41	1	0.001762817	0.002205226	0.00469758	0.002877186	0.002075236	0.002244425	0.002447281	0.002073566	0.00455086	0.001386831	0.003890961	0.002426652	0.002292827	0.001502891	0.002669342
41	2	0.01469051	0.016256552	0.027087785	0.021946721	0.01523378	0.017486172	0.016477594	0.014775091	0.026699335	0.012922958	0.023208363	0.016868135	0.015740603	0.012207891	0.016102765
41	3	0.039304772	0.04472462	0.070160739	0.056122583	0.043349753	0.04084939	0.042669631	0.038075794	0.06109294	0.041158274	0.057677785	0.047345991	0.041845441	0.034617217	0.046520705
41	4	0.152983926	0.139731242	0.196664411	0.166959932	0.155046785	0.149425534	0.147096883	0.131409082	0.190838684	0.148330116	0.162243524	0.15624177	0.144315587	0.138616154	0.122381083
42	1	0.002156543	0.00215543	0.005093629	0.002803031	0.002032594	0.002618495	0.002549857	0.002081025	0.004564021	0.001935468	0.003889016	0.002573722	0.002631113	0.001502891	0.00276521
42	2	0.015369484	0.01590533	0.027149488	0.021769015	0.016715986	0.014999987	0.016607925	0.013028514	0.027396153	0.014107563	0.022416809	0.017058735	0.019151067	0.011424497	0.016329109
42	3	0.040081162	0.042473868	0.072420518	0.061526277	0.046162524	0.046749858	0.043796015	0.042206658	0.063789033	0.041158274	0.053324745	0.04686122	0.052898953	0.034076323	0.044573067
42	4	0.141234377	0.144671235	0.195437813	0.161909043	0.161653892	0.14297824	0.152536041	0.128043727	0.169751916	0.134353722	0.156400329	0.149078823	0.12103888	0.139386243	0.132472717
43	1	0.001789662	0.002347498	0.004807594	0.002625061	0.002146305	0.002423978	0.002506225	0.002125778	0.004566802	0.00152399	0.003612757	0.003073759	0.003307685	0.001549565	0.002726264
43	2	0.015246034	0.015654457	0.029679327	0.020702777	0.01696302	0.013508275	0.0159873	0.014633476	0.026192511	0.011846045	0.022955066	0.019060039	0.01547826	0.012860719	0.016490784
43	3	0.039110674	0.040803955	0.078984636	0.055458971	0.046493438	0.040546802	0.041981285	0.043104672	0.063903127	0.043468177	0.05236604	0.053648017	0.04658266	0.037538045	0.045852943
43	4	0.139316083	0.15578622	0.214245636	0.168924167	0.154606311	0.140323471	0.148438702	0.140223106	0.169783388	0.14652671	0.149342963	0.164747769	0.16642846	0.143750085	0.119497759
44	1	0.001923887	0.002240794	0.004620571	0.00295134	0.002316873	0.002214499	0.002432136	0.002170531	0.004718215	0.001691629	0.003787851	0.002617843	0.002217652	0.001512226	0.002783186
44	2	0.014628786	0.013496952	0.029123996	0.021413602	0.018198191	0.014668495	0.016452769	0.014539067	0.026317958	0.013461415	0.022385147	0.018583538	0.022036844	0.011228648	0.016264439
44	3	0.037849039	0.04073135	0.074895513	0.051761706	0.042357011	0.041303273	0.043866414	0.045738847	0.065849135	0.041788248	0.052599238	0.05106257	0.046977429	0.035158111	0.043627072
44	4	0.146269898	0.140436955	0.203206262	0.164715093	0.142713518	0.139185713	0.148294935	0.155447329	0.159475404	0.14021479	0.150936562	0.149526507	0.135004904	0.12834829	0.126866254
45	1	0.002102853	0.002340385	0.004510557	0.002580569	0.002544296	0.002349164	0.002407788	0.002297332	0.004459575	0.00155447	0.003850106	0.002735498	0.002443176	0.001577569	0.002726264
45	2	0.016048457	0.014450268	0.028630369	0.021191469	0.016386607	0.014502749	0.01613625	0.015058319	0.023833219	0.011738354	0.021894384	0.017439936	0.014166543	0.012599588	0.01480937
45	3	0.039790016	0.040803955	0.078338985	0.056312186	0.045335238	0.039941626	0.042176838	0.045678979	0.063041262	0.042418221	0.05265106	0.057849368	0.049740807	0.033102714	0.043905306
45	4	0.148188191	0.131262681	0.248999223	0.166959932	0.144034939	0.154355818	0.145467532	0.154005034	0.162033833	0.151936927	0.156703871	0.167433873	0.146643258	0.132712132	0.123021822
46	1	0.001807559	0.00262493	0.004983616	0.002803031	0.001904668	0.002064871	0.002374229	0.002357003	0.004240123	0.00166115	0.003822869	0.002706084	0.002743875	0.001530895	0.002849095
46	2	0.014752235	0.016005679	0.028013335	0.019680966	0.017457088	0.015828715	0.016775494	0.014822295	0.026622212	0.012169119	0.022828417	0.018678838	0.012330139	0.010641103	0.01619977
46	3	0.039692967	0.042328658	0.071667258	0.051287698	0.053442635	0.042816213	0.042411501	0.043463878	0.06439991	0.041158274	0.05319519	0.053324836	0.045793124	0.034292681	0.045296475
46	4	0.151305419	0.129674826	0.215472234	0.168924167	0.137868306	0.167250408	0.148702273	0.14262693	0.185912503	0.145625007	0.147901136	0.152660296	0.140824081	0.151964376	0.119818129
47	1	0.001888094	0.002418635	0.004488554	0.002721462	0.002473226	0.002543681	0.002489011	0.00224512	0.004600652	0.00158495	0.003869561	0.002985517	0.002631113	0.001428213	0.002654362
47	2	0.013949812	0.01535341	0.028630369	0.022257707	0.016057227	0.015745842	0.016179694	0.014586272	0.025658742	0.013138341	0.022559289	0.020966043	0.019938097	0.013382982	0.017105146
47	3	0.041536895	0.042473868	0.071236824	0.054321351	0.052118978	0.044177859	0.042896472	0.044062554	0.066302017	0.04745801	0.050422718	0.050093028	0.045398355	0.036023542	0.045352122
47	4	0.147468831	0.136026246	0.196255545	0.149001217	0.173106211	0.157389839	0.145707142	0.138780811	0.158622594	0.169970984	0.151771304	0.16922461	0.13616874	0.141696513	0.124143115
48	1	0.001771766	0.002418635	0.004587567	0.002958755	0.002857003	0.002349164	0.0024554	0.002095943	0.004666043	0.00153923	0.003852051	0.002867861	0.0026687	0.001614908	0.00278019
48	2	0.01469051	0.014901839	0.026840971	0.022835252	0.018033502	0.015828715	0.016111425	0.014680681	0.025925321	0.014215254	0.023113377	0.019822441	0.016789976	0.012469022	0.016038095
48	3	0.038431332	0.04087656	0.072635735	0.053562938	0.052118978	0.04796021	0.043749082	0.043104672	0.061253094	0.042418221	0.053920697	0.052840065	0.040661136	0.038403475	0.047577993
48	4	0.158978594	0.136379103	0.193802351	0.149843032	0.16033247	0.157389839	0.148989806	0.129486022	0.168610327	0.164109915	0.154047873	0.159375559	0.150134764	0.146573748	0.136156965
49	1	0.001941783	0.002461317	0.004609569	0.002684385	0.002188947	0.002349164	0.00247125	0.002304791	0.004514438	0.001737349	0.003820924	0.002750205	0.003570796	0.001596238	0.00276521
49	2	0.01469051	0.015202886	0.031592132	0.022790826	0.017457088	0.015248605	0.016701019	0.014444657	0.027078593	0.01550755	0.023477492	0.01934594	0.016527633	0.012077325	0.016038095
49	3	0.043671969	0.043562942	0.076079207	0.055838178	0.048975294	0.04796021	0.043060736	0.044002686	0.063856451	0.043888159	0.054179807	0.053486427	0.048556502	0.036780793	0.048913516
49	4	0.145790324	0.147846945	0.196255545	0.161909043	0.161213418	0.15170105	0.149564871	0.151440954	0.166866421	0.155543738	0.149798277	0.167433873	0.175739143	0.133995615	0.135836595
50	1	0.002049163	0.002553794	0.005005618	0.002662138	0.002444798	0.002214499	0.002479096	0.002088484	0.004984692	0.00153923	0.003877343	0.003029638	0.002480763	0.001512226	0.002843103
50	2	0.015122584	0.014450268	0.027334598	0.020480644	0.018033502	0.014005512	0.017011331	0.014775091	0.025658742	0.014646019	0.022480134	0.020680142	0.013117169	0.011816194	0.017654839
50	3	0.042895578	0.042691683	0.077155292	0.055553773	0.043349753	0.047355034	0.043725616	0.047355272	0.06050512	0.043048195	0.053298834	0.054617559	0.045003587	0.036239899	0.048802222
50	4	0.146749471	0.147846945	0.223240682	0.166398722	0.162534839	0.146391513	0.154524808	0.158011408	0.16828777	0.15283863	0.148584107	0.170567663	0.150134764	0.131942043	0.150733769
51	1	0.00206706	0.002205226	0.004994617	0.002684385	0.002117878	0.002289313	0.002420783	0.002357003	0.004843616	0.001996427	0.004099127	0.002514894	0.002217652	0.00152156	0.002750231
51	2	0.015554658	0.015704632	0.027951632	0.021191469	0.01696302	0.018066282	0.016601719	0.015294343	0.027433556	0.013246032	0.02213185	0.016105733	0.014166543	0.012926002	0.018107527
51	3	0.040566406	0.040803955	0.080921589	0.056122583	0.048478923	0.043723977	0.043217179	0.049510506	0.068385277	0.048507966	0.053532033	0.047507581	0.043029746	0.035915363	0.051862795
51	4	0.153463499	0.147494088	0.199935336	0.165276303	0.150642046	0.166871155	0.153758055	0.161056253	0.167719231	0.154642036	0.151695418	0.137439035	0.145479423	0.149654107	0.138239365
52	1	0.001995473	0.002482657	0.005060625	0.003099648	0.002316873	0.00258857	0.002499163	0.002252579	0.004976855	0.001676389	0.004069945	0.002500187	0.001916954	0.001446883	0.002813144
52	2	0.016110182	0.016005679	0.026470751	0.021946721	0.015810193	0.014254131	0.016396912	0.014822295	0.026977175	0.015938315	0.02404741	0.019917741	0.016527633	0.012926002	0.017654839
52	3	0.043283773	0.043417732	0.075971598	0.058303021	0.048148008	0.044329153	0.043248467	0.049570373	0.068204124	0.043048195	0.055008957	0.05073939	0.050530343	0.036564436	0.046131177
52	4	0.143632244	0.148729087	0.222831817	0.174536265	0.147999203	0.172559944	0.153159028	0.179165065	0.16857204	0.173577795	0.154958501	0.145049666	0.18388599	0.157611701	0.153937462
53	1	0.002003591	0.002505258	0.005502366	0.00329402	0.002485685	0.002462467	0.002682585	0.002467102	0.005218799	0.001543961	0.004299568	0.00358023	0.003220813	0.001555076	0.00275167
53	2	0.018779297	0.016121107	0.032751848	0.022582071	0.018160411	0.018906437	0.017795603	0.015957346	0.030544698	0.017093507	0.023632274	0.024699575	0.019558676	0.013396754	0.016293179
53	3	0.041745619	0.049513663	0.086782319	0.057404912	0.046550868	0.048047522	0.044221069	0.055421106	0.072028993	0.044790086	0.057190496	0.063602562	0.047594338	0.032310903	0.04748724
53	4	0.152835917	0.149521291	0.2339894	0.170229799	0.175213275	0.168997296	0.16144582	0.159799225	0.202276386	0.171250223	0.159110233	0.212104188	0.180803533	0.163652831	0.126656526
54	1	0.001826282	0.002299443	0.00521218	0.002844835	0.002118482	0.002957963	0.002674026	0.002602491	0.004862972	0.001619646	0.003961885	0.003741634	0.003031354	0.001175563	0.002928713
54	2	0.015649414	0.015975434	0.033176409	0.02016872	0.018322557	0.017538738	0.017544075	0.015817778	0.029452042	0.016676592	0.02268878	0.022734836	0.01879665	0.011281477	0.01662631
54	3	0.040731929	0.048773548	0.073306803	0.055364673	0.049270335	0.048047522	0.044153441	0.052342156	0.0671852	0.044168001	0.055549037	0.061996437	0.054226336	0.03496805	0.048465238
54	4	0.169504657	0.154443104	0.232789455	0.162922638	0.163445219	0.166058213	0.162100962	0.166105065	0.186589645	0.170358295	0.159612611	0.181491213	0.160959242	0.150451005	0.142564343
55	1	0.002127707	0.002746557	0.005625137	0.00297959	0.002217344	0.002762767	0.002539203	0.002730359	0.004696919	0.002164573	0.003722366	0.003096019	0.002728218	0.001582845	0.003087752
55	2	0.01815332	0.015344186	0.02856689	0.023357791	0.016620019	0.017780096	0.018128878	0.017073895	0.028508385	0.01688505	0.022853517	0.020863656	0.015494536	0.011666073	0.016232609
55	3	0.039533931	0.046553204	0.083009174	0.057590388	0.049270335	0.047750014	0.044980003	0.050289522	0.066288202	0.047693147	0.055053994	0.058141736	0.049544925	0.036987481	0.053137896
55	4	0.150957749	0.1620804	0.206790632	0.16400518	0.163009365	0.191775192	0.165306481	0.157030807	0.176957437	0.177939685	0.151789871	0.181491213	0.166471545	0.153191007	0.150897009
56	1	0.001852878	0.002689781	0.005647459	0.002912213	0.002372699	0.002477482	0.002617868	0.002707794	0.004530867	0.002043478	0.00381464	0.003301442	0.002462975	0.001619871	0.003231787
56	2	0.016963965	0.017140816	0.03129621	0.021289205	0.019457583	0.017538738	0.018122589	0.017446078	0.02766406	0.015842763	0.022823565	0.018431122	0.019558676	0.011666073	0.018958234
56	3	0.039902546	0.046479193	0.083116978	0.05601384	0.052629676	0.048940046	0.045017574	0.051798812	0.068799798	0.051010931	0.058128472	0.056053773	0.059297863	0.037200053	0.059060217
56	4	0.154009772	0.151557903	0.22318989	0.166440901	0.166932051	0.173038536	0.164791726	0.160875832	0.195396236	0.178831613	0.160832672	0.180179228	0.179701072	0.156927373	0.186803225
57	1	0.001950398	0.002342026	0.005044766	0.002837349	0.002471562	0.002507512	0.002627383	0.002752924	0.00449133	0.001876973	0.003983481	0.003712288	0.002311407	0.001555076	0.003417832
57	2	0.017276953	0.015101399	0.031963378	0.022366593	0.01864685	0.016573302	0.018091148	0.015864301	0.025280084	0.015738534	0.022793612	0.018244004	0.017526606	0.011409676	0.019049088
57	3	0.03750655	0.045961113	0.079775051	0.060279794	0.046230931	0.049386307	0.044904861	0.052764757	0.068351299	0.045619532	0.057946088	0.060550924	0.055396688	0.035712051	0.056126223
57	4	0.163400611	0.154612822	0.225989763	0.158321832	0.167367904	0.173405921	0.160018545	0.163182847	0.173379759	0.170358295	0.155665357	0.163998084	0.17639369	0.162656467	0.179228074
58	1	0.002154303	0.002299443	0.005178697	0.003196696	0.002259714	0.003183189	0.002744367	0.003001139	0.004952504	0.00164992	0.004003114	0.002905269	0.002121948	0.001610614	0.003390826
58	2	0.016901367	0.015198514	0.029840573	0.021935638	0.017268605	0.016010132	0.017669839	0.016562144	0.029614642	0.015113162	0.022898445	0.020863656	0.019812685	0.012948059	0.020654178
58	3	0.040916236	0.046701227	0.078912618	0.062041819	0.044631245	0.048196276	0.044003157	0.049021719	0.067207747	0.04665634	0.060056534	0.061353986	0.053836218	0.036987481	0.062483211
58	4	0.160113817	0.143581171	0.208790542	0.171312342	0.167367904	0.157608348	0.162568921	0.156569404	0.180300687	0.161884977	0.159397306	0.178429915	0.167574006	0.152443733	0.193772364
59	1	0.001923802	0.00230654	0.005055927	0.003054454	0.002669287	0.002267271	0.0026214	0.002467102	0.004649476	0.001634783	0.003975628	0.002875923	0.002311407	0.001508794	0.003630884
59	2	0.018841894	0.016412452	0.027717768	0.021159918	0.017025385	0.014964244	0.018204336	0.015724732	0.029750039	0.013028588	0.023227919	0.021331451	0.016002553	0.011345577	0.018715956
59	3	0.04027116	0.043222689	0.072767783	0.056384792	0.048150555	0.040163563	0.045175373	0.04521831	0.064853004	0.047485786	0.055731421	0.058784186	0.056176923	0.034011477	0.061776879
59	4	0.154244543	0.145787502	0.204790723	0.175913147	0.155163995	0.161282202	0.158778454	0.154723792	0.180259908	0.16010112	0.155808893	0.179304572	0.166471545	0.159667374	0.172864947
60	1	0.001719896	0.002384608	0.005301468	0.003234128	0.002485685	0.002522527	0.002669901	0.002203844	0.00475227	0.001574235	0.003883354	0.003506865	0.002425083	0.001601358	0.00345084
60	2	0.016650977	0.016218222	0.028748845	0.022711358	0.019862949	0.014964244	0.017594381	0.015119935	0.025429082	0.012403216	0.0233028	0.022267041	0.016256562	0.013909549	0.019624498
60	3	0.039533931	0.046405182	0.069641463	0.056199316	0.048150555	0.040907333	0.044499095	0.042984562	0.064404504	0.041887025	0.056018025	0.057820511	0.042132692	0.038475483	0.061016214
60	4	0.16081813	0.15546141	0.19559114	0.172394884	0.172598151	0.150628025	0.161773391	0.134575863	0.178333466	0.149397981	0.153942919	0.173181976	0.187418296	0.154187371	0.182258135
61	1	0.002145438	0.002796237	0.004933156	0.002994563	0.002655164	0.002447452	0.002676147	0.002309147	0.004657383	0.0021343	0.003969738	0.00319873	0.003107138	0.00151805	0.003258794
61	2	0.017777734	0.016363895	0.024563886	0.023530173	0.017511825	0.01319428	0.018443287	0.014049909	0.029104379	0.015425848	0.023707154	0.020582979	0.013208457	0.01198657	0.020260477
61	3	0.04275931	0.04884756	0.070180484	0.05647753	0.050550084	0.044031166	0.045949335	0.040509327	0.066198502	0.039606048	0.058441131	0.050432334	0.055396688	0.036030908	0.057321554
61	4	0.168096031	0.15766774	0.180391828	0.182949673	0.183058646	0.165323442	0.164347165	0.129808033	0.168701258	0.173480044	0.151718102	0.170558007	0.164266624	0.156180099	0.178622062
62	1	0.001870609	0.002448481	0.004799224	0.002859808	0.002556301	0.002402407	0.002705629	0.002121106	0.004633661	0.001589372	0.003800897	0.003037327	0.002273515	0.001601358	0.003165771
62	2	0.015899805	0.019568693	0.027293207	0.020384198	0.01961973	0.013355185	0.018745121	0.015306026	0.027316397	0.012298987	0.024156437	0.021986364	0.02082872	0.013845449	0.01829197
62	3	0.039902546	0.045591056	0.074061432	0.054159077	0.054869237	0.043584904	0.045333171	0.044674966	0.066108802	0.037532433	0.055809586	0.058784186	0.049544925	0.036456052	0.057484554
62	4	0.147436184	0.149521291	0.204790723	0.175642511	0.163445219	0.146586785	0.163668625	0.136267674	0.168976464	0.158317264	0.151933407	0.155688848	0.162061703	0.153191007	0.168016851
63	1	0.002012456	0.00223557	0.005011283	0.003024509	0.002344453	0.002402407	0.00267583	0.002489666	0.004501732	0.001725604	0.003936363	0.003169384	0.003107138	0.00141623	0.002925712
63	2	0.016337988	0.017383603	0.028748845	0.022323498	0.018484704	0.016251491	0.017845909	0.014654706	0.028124965	0.012403216	0.021984903	0.0223606	0.015494536	0.012627563	0.017867984
63	3	0.03852024	0.04581309	0.072552174	0.056384792	0.052469707	0.044031166	0.046866068	0.044010878	0.06469577	0.049974124	0.056982056	0.05589316	0.046033868	0.035074336	0.053355229
63	4	0.142036451	0.160722659	0.195991122	0.165899629	0.186981331	0.139973847	0.16474493	0.133191654	0.157184999	0.143600448	0.151215725	0.161374114	0.163164164	0.147212821	0.163320257
64	1	0.002109976	0.002994954	0.004576004	0.003211669	0.002231467	0.002462467	0.002696859	0.001955629	0.004586217	0.001362319	0.003952069	0.0026705	0.002159839	0.001573589	0.003012734
64	2	0.016025	0.018306197	0.025958872	0.021418491	0.017673971	0.015044697	0.018147742	0.013631203	0.025230417	0.013445503	0.024231317	0.019366712	0.020320702	0.011537875	0.017080581
64	3	0.037137935	0.047219308	0.071150721	0.05749765	0.047670649	0.044923689	0.046107133	0.044674966	0.068710098	0.045412171	0.057242605	0.049468659	0.043303045	0.033905191	0.050258235
64	4	0.140158283	0.154612822	0.206390651	0.159945646	0.171726444	0.160547431	0.161983973	0.135806271	0.169526876	0.161884977	0.15387115	0.146504955	0.154344479	0.15393828	0.151351518
65	1	0.002136572	0.002200085	0.004609487	0.003114346	0.002443316	0.002567572	0.002669217	0.002181279	0.004744363	0.001816425	0.004187662	0.003345461	0.002690326	0.001434743	0.002937715
65	2	0.015837207	0.017432161	0.026747343	0.021849447	0.016701092	0.014642432	0.018248353	0.013770771	0.027415729	0.014175103	0.023677202	0.020770097	0.013970483	0.009999491	0.017050296
65	3	0.039441777	0.051215926	0.076864339	0.057312174	0.054389331	0.043584904	0.044739549	0.042501589	0.065301503	0.034629372	0.054845555	0.056535611	0.057347276	0.03805034	0.054333227
65	4	0.157296565	0.152067056	0.207590596	0.173748062	0.156471557	0.164588671	0.161609606	0.146110937	0.179159084	0.147168161	0.155593589	0.158312817	0.184110914	0.147960094	0.161350718
66	1	0.002358208	0.002107823	0.004899673	0.002874781	0.002372699	0.002462467	0.002587872	0.002286582	0.00457831	0.001498551	0.003785191	0.003037327	0.002349299	0.001221845	0.002760672
66	2	0.016087598	0.015635532	0.028930799	0.022064925	0.017025385	0.015044697	0.017575516	0.013817294	0.027316397	0.014592018	0.021370884	0.019273153	0.016510571	0.011794272	0.017383428
66	3	0.040363314	0.044554895	0.074061432	0.054530029	0.045431088	0.040163563	0.043680047	0.045580539	0.062520807	0.044997447	0.055913806	0.057017448	0.043303045	0.029547471	0.049660569
66	4	0.138749657	0.144938913	0.205190705	0.176183783	0.155163995	0.130789212	0.161094851	0.1402665	0.170902905	0.15251973	0.14934975	0.171869992	0.146627255	0.160414648	0.1604417
67	1	0.002056783	0.002412996	0.00475458	0.002934672	0.002697533	0.002597602	0.002528234	0.002091019	0.004412257	0.001725604	0.003812677	0.00338948	0.002462975	0.001369948	0.002928713
67	2	0.01521123	0.015052841	0.025231053	0.020642771	0.017268605	0.013998809	0.017481193	0.015026889	0.024088095	0.012715902	0.021400836	0.015998588	0.014224492	0.011409676	0.015929762
67	3	0.037322242	0.045665067	0.067700989	0.055457411	0.044791214	0.042097365	0.042800885	0.044191993	0.061623809	0.040850217	0.053438591	0.046417021	0.03940187	0.033692619	0.047432907
67	4	0.14884481	0.149691009	0.177991937	0.162381366	0.165624489	0.138504306	0.153256539	0.135806271	0.156041783	0.150735874	0.146479019	0.154376863	0.127885426	0.142480091	0.14089781
68	1	0.002030187	0.002285249	0.004486716	0.002740025	0.002104358	0.002252256	0.002484161	0.002181279	0.004214576	0.001725604	0.003565304	0.003140038	0.002993462	0.001443999	0.002970723
68	2	0.014084473	0.014324478	0.026747343	0.019436096	0.01564714	0.01568832	0.016254994	0.013863817	0.025131085	0.011882072	0.021266051	0.016466383	0.017018588	0.011730172	0.016020616
68	3	0.037690857	0.046257159	0.069425855	0.054900982	0.046710837	0.040609825	0.040884764	0.04063007	0.062431107	0.038569241	0.05098943	0.053483973	0.044863515	0.030185186	0.049062904
68	4	0.127480649	0.135434722	0.176791991	0.143707509	0.159958388	0.160914817	0.14277426	0.127347217	0.167325228	0.15028991	0.13449372	0.15743816	0.152139558	0.126538262	0.131959132
69	1	0.001932667	0.002051047	0.004721097	0.002859808	0.002174974	0.001981985	0.00245551	0.002264017	0.00449133	0.00169533	0.003643835	0.002919942	0.002197731	0.001305153	0.002688655
69	2	0.016337988	0.015878319	0.028324284	0.020815153	0.017511825	0.013998809	0.016311588	0.013770771	0.025627747	0.013132816	0.021161218	0.019366712	0.013970483	0.010704584	0.016444602
69	3	0.037783011	0.0407063	0.065329298	0.060094318	0.042551653	0.040609825	0.041636184	0.040811185	0.062879607	0.038983964	0.049347972	0.053162747	0.042912928	0.034755478	0.045748577
69	4	0.131941298	0.138998794	0.185191611	0.159133739	0.150369602	0.141076004	0.147477247	0.121810381	0.153840135	0.14493834	0.139517498	0.144755642	0.137807571	0.132516448	0.133322659
70	1	0.001826282	0.002398802	0.005022444	0.002642702	0.002485685	0.002297301	0.002463511	0.002166235	0.004103874	0.001740741	0.003720403	0.002934615	0.002273515	0.001499538	0.002823688
70	2	0.015586816	0.015247071	0.026807994	0.020815153	0.016863239	0.014481526	0.016242418	0.014142954	0.026571404	0.012715902	0.02268878	0.019273153	0.013716474	0.011281477	0.015960047
70	3	0.037230089	0.042630597	0.067916597	0.049800384	0.047350711	0.0377835	0.04096742	0.046606856	0.056959415	0.040228133	0.051276034	0.041759258	0.041742575	0.031992046	0.047758906
70	4	0.136167176	0.14442976	0.196791085	0.161298824	0.156471557	0.141443389	0.145886187	0.133960659	0.160169873	0.140924663	0.142244692	0.146942283	0.160959242	0.131021902	0.134080174
71	1	0.002074514	0.002377511	0.004598326	0.00268762	0.002203221	0.002162166	0.002587471	0.002309147	0.004538774	0.001226087	0.003681137	0.002919942	0.002728218	0.001573589	0.0028747
71	2	0.016025	0.015975434	0.027657116	0.020728962	0.017187532	0.014159715	0.01686495	0.013724248	0.026422406	0.012924359	0.020382462	0.018431122	0.013716474	0.011473775	0.014476095
71	3	0.035110554	0.043518735	0.073630216	0.049058479	0.04751068	0.037485992	0.042981226	0.044433479	0.058484313	0.038154518	0.051119705	0.048826209	0.043693163	0.02880347	0.045585577
71	4	0.141097367	0.134755851	0.197591049	0.16833535	0.155163995	0.135565222	0.151291112	0.132422649	0.165673992	0.143154484	0.142531765	0.148691596	0.132295268	0.131270993	0.123777968
72	1	0.002030187	0.002157502	0.004196531	0.00279243	0.002019619	0.002417422	0.00236032	0.002173757	0.004588849	0.001846699	0.0035869	0.003125365	0.002425083	0.00128664	0.002523615
72	2	0.014209668	0.014567265	0.028324284	0.019522287	0.016944312	0.013676997	0.016531675	0.012607699	0.026534852	0.015008933	0.020667007	0.01768265	0.019558676	0.011345577	0.014748658
72	3	0.036861474	0.041520426	0.066622948	0.049522169	0.042391684	0.035998453	0.040403855	0.044131621	0.061197565	0.036910349	0.048279721	0.047059471	0.035890812	0.029441185	0.046943908
72	4	0.138749657	0.127118555	0.208790542	0.15967501	0.13685813	0.141810774	0.142002128	0.126732013	0.156358282	0.146722197	0.130690002	0.136446406	0.123475583	0.141483726	0.119535884
73	1	0.001950398	0.002200085	0.004654131	0.002455542	0.001949003	0.002177181	0.002340528	0.002121106	0.004238297	0.001422866	0.003687027	0.002450404	0.002690326	0.001268127	0.002652646
73	2	0.016963965	0.015829762	0.027535813	0.021289205	0.015322847	0.014561979	0.016034907	0.012468131	0.024733756	0.012090529	0.02084672	0.017121296	0.013462465	0.012050669	0.015566345
73	3	0.037322242	0.041076357	0.069102442	0.052397052	0.047190743	0.040312317	0.039284239	0.039664125	0.06099591	0.03981341	0.052187956	0.05139601	0.043303045	0.034330335	0.045205245
73	4	0.140862596	0.126269966	0.192791267	0.163734544	0.149497894	0.154669264	0.140504659	0.1247326	0.14806081	0.136465022	0.139230425	0.139070375	0.131192807	0.142480091	0.135140695
74	1	0.002021321	0.002157502	0.004799224	0.002747512	0.001836017	0.002612617	0.002467549	0.002226409	0.004269927	0.001468277	0.003529965	0.002743865	0.00197038	0.001240358	0.002661648
