Year	Age	Australia	Austria	Belgium	CzechRepublic	Hungary	Italy	Norway	Scotland	Slovenia	Spain	Switzerland	Taiwan
46	4	8806.509231	4170.372783	5668.023782	3563.729287	3517.783846	37548.21557	2218.025641	2233.71766	859.2280449	25270.80024	3895.649862	6242.794872
47	1	303233.5531	111752.9373	140575.173	134854.0017	127590.6236	744003.5448	65617.21018	67994.92086	26604.71322	592123.3839	107126.861	333790.179
47	2	38607.78663	16200.93479	19930.42606	22509.05743	19720.37465	125383.81	9285.799715	10493.15795	3811.798077	82510.1155	15317.96127	30926.36551
47	3	20746.33936	10304.0924	13773.17458	10548.33848	11040.38804	91996.64795	4762.104464	6188.485962	2533.13141	57606.35866	9243.955045	17970.49311
47	4	8806.509231	4170.372783	5668.023782	3563.729287	3517.783846	37548.21557	2218.025641	2233.71766	859.2280449	25270.80024	3895.649862	6242.794872
48	1	303233.5531	111752.9373	140575.173	134854.0017	127590.6236	744003.5448	65617.21018	67994.92086	26604.71322	592123.3839	107126.861	333790.179
48	2	38607.78663	16200.93479	19930.42606	22509.05743	19720.37465	125383.81	9285.799715	10493.15795	3811.798077	82510.1155	15317.96127	30926.36551
48	3	20746.33936	10304.0924	13773.17458	10548.33848	11040.38804	91996.64795	4762.104464	6188.485962	2533.13141	57606.35866	9243.955045	17970.49311
48	4	8806.509231	4170.372783	5668.023782	3563.729287	3517.783846	37548.21557	2218.025641	2233.71766	859.2280449	25270.80024	3895.649862	6242.794872
49	1	303233.5531	111752.9373	140575.173	134854.0017	127590.6236	744003.5448	65617.21018	67994.92086	26604.71322	592123.3839	107126.861	333790.179
49	2	38607.78663	16200.93479	19930.42606	22509.05743	19720.37465	125383.81	9285.799715	10493.15795	3811.798077	82510.1155	15317.96127	30926.36551
49	3	20746.33936	10304.0924	13773.17458	10548.33848	11040.38804	91996.64795	4762.104464	6188.485962	2533.13141	57606.35866	9243.955045	17970.49311
49	4	8806.509231	4170.372783	5668.023782	3563.729287	3517.783846	37548.21557	2218.025641	2233.71766	859.2280449	25270.80024	3895.649862	6242.794872
50	1	303233.5531	111752.9373	140575.173	134854.0017	127590.6236	744003.5448	65617.21018	67994.92086	26604.71322	592123.3839	107126.861	333790.179
50	2	38607.78663	16200.93479	19930.42606	22509.05743	19720.37465	125383.81	9285.799715	10493.15795	3811.798077	82510.1155	15317.96127	30926.36551
50	3	20746.33936	10304.0924	13773.17458	10548.33848	11040.38804	91996.64795	4762.104464	6188.485962	2533.13141	57606.35866	9243.955045	17970.49311
50	4	8806.509231	4170.372783	5668.023782	3563.729287	3517.783846	37548.21557	2218.025641	2233.71766	859.2280449	25270.80024	3895.649862	6242.794872
51	1	303233.5531	111752.9373	140575.173	134854.0017	127590.6236	744003.5448	65617.21018	67994.92086	26604.71322	592123.3839	107126.861	333790.179
51	2	38607.78663	16200.93479	19930.42606	22509.05743	19720.37465	125383.81	9285.799715	10493.15795	3811.798077	82510.1155	15317.96127	30926.36551
51	3	20746.33936	10304.0924	13773.17458	10548.33848	11040.38804	91996.64795	4762.104464	6188.485962	2533.13141	57606.35866	9243.955045	17970.49311
51	4	8806.509231	4170.372783	5668.023782	3563.729287	3517.783846	37548.21557	2218.025641	2233.71766	859.2280449	25270.80024	3895.649862	6242.794872
52	1	303233.5531	111752.9373	140575.173	134854.0017	127590.6236	744003.5448	65617.21018	67994.92086	26604.71322	592123.3839	107126.861	333790.179
52	2	38607.78663	16200.93479	19930.42606	22509.05743	19720.37465	125383.81	9285.799715	10493.15795	3811.798077	82510.1155	15317.96127	30926.36551
52	3	20746.33936	10304.0924	13773.17458	10548.33848	11040.38804	91996.64795	4762.104464	6188.485962	2533.13141	57606.35866	9243.955045	17970.49311
52	4	8806.509231	4170.372783	5668.023782	3563.729287	3517.783846	37548.21557	2218.025641	2233.71766	859.2280449	25270.80024	3895.649862	6242.794872
53	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
53	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
53	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
53	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
54	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
54	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
54	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
54	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
55	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
55	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
55	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
55	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
56	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
56	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
56	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
56	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
57	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
57	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
57	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
57	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
58	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
58	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
58	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
58	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
59	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
59	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
59	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
59	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
60	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
60	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
60	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
60	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
61	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
61	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
61	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
61	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
62	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
62	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
62	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
62	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
63	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
63	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
63	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
63	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
64	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
64	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
64	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
64	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
65	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
65	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
65	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
65	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
66	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
66	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
66	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
66	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
67	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
67	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
67	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
67	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
68	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
68	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
68	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
68	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
69	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
69	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
69	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
69	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
70	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
70	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
70	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
70	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
71	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
71	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
71	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
71	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
72	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
72	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
72	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
72	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
73	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
73	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
73	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
73	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
74	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
74	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
74	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
74	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
75	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
75	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
75	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
75	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
76	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
76	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
76	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
76	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
77	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
77	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
77	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
77	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
78	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
78	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
78	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
78	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
79	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
79	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
79	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
79	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
80	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
80	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
80	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
80	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
81	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
81	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
81	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
81	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
82	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
82	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
82	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
82	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
83	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
83	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
83	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
83	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
84	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
84	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
84	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
84	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
85	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
85	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
85	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
85	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
86	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
86	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
86	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
86	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
87	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
87	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
87	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
87	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
88	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
88	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
88	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
88	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
89	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
89	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
89	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
89	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
90	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
90	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
90	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
90	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
91	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
91	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
91	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
91	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
92	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
92	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
92	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
