Year	Age	Australia	Canada	EnglandandWales	France	Italy	Netherlands	NewZealand	Portugal	Spain	USA
55	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
55	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
55	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
56	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
56	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
56	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
56	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
57	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
57	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
57	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
57	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
58	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
58	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
58	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
58	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
59	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
59	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
59	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
59	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
60	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
60	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
60	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
60	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
61	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
61	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
61	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
61	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
62	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
62	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
62	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
62	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
63	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
63	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
63	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
63	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
64	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
64	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
64	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
64	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
65	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
65	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
65	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
65	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
66	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
66	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
66	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
66	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
67	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
67	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
67	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
67	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
68	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
68	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
68	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
68	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
69	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
69	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
69	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
69	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
70	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
70	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
70	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
70	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
71	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
71	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
71	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
71	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
72	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
72	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
72	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
72	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
73	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
73	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
73	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
73	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
74	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
74	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
74	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
74	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
75	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
75	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
75	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
75	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
76	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
76	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
76	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
76	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
77	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
77	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
77	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
77	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
78	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
78	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
78	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
78	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
79	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
79	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
79	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
79	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
80	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
80	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
80	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
80	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
81	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
81	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
81	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
81	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
82	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
82	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
82	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
82	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
83	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
83	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
83	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
83	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
84	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
84	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
84	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
84	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
85	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
85	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
85	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
85	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
86	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
86	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
86	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
86	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
87	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
87	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
87	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
87	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
88	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
88	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
88	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
88	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
89	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
89	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
89	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
89	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
90	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
90	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
90	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
90	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
91	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
91	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
91	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
91	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
92	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
92	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
92	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
92	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
93	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
93	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
93	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
93	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
94	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
94	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
94	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
94	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
95	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
95	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
95	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
95	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
96	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
96	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
96	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
96	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
97	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
97	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
97	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
97	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
98	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
98	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
98	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
98	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
99	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
99	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
99	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
99	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
100	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
100	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
100	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
100	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
101	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
101	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
101	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
101	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
102	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
102	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
102	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
102	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
103	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
103	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
103	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
103	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
104	1	306878.1673	467952.1143	718874.9154	776287.9401	741142.2091	213763.6396	59524.25123	129078.362	591158.0883	4092016.136
104	2	40035.72199	65285.15705	110839.2557	124402.8273	125815.6204	34618.84566	7693.096987	21386.71254	83800.81955	549201.6811
104	3	21317.34981	33812.06194	64464.8177	75891.28961	93177.27547	18563.97526	4039.000353	14823.62837	57505.3698	272989.6082
104	4	9058.964295	14646.42279	26944.46199	39222.50525	38800.59364	6898.897042	1564.731795	5906.737538	26336.56634	113413.3772
105	1	310872.2796	471345.9343	721076.9581	775201.8161	738720.8672	214573.5612	60776.02178	128314.3933	591466.4825	4101991.971
105	2	41432.03837	67841.99637	112512.3788	129152.1456	126911.14	35556.16665	7932.787436	21965.93375	85976.18278	568680.5374
105	3	22011.80167	34840.05651	65373.0984	75583.51504	93448.30565	18946.56578	4180.755385	14834.1347	56709.78093	282444.0796
105	4	9254.033365	15104.8957	27455.58452	40210.7548	39656.95914	7060.487892	1605.046987	6122.23308	27386.79102	114587.2807
106	1	310872.2796	471345.9343	721076.9581	775201.8161	738720.8672	214573.5612	60776.02178	128314.3933	591466.4825	4101991.971
106	2	41432.03837	67841.99637	112512.3788	129152.1456	126911.14	35556.16665	7932.787436	21965.93375	85976.18278	568680.5374
106	3	22011.80167	34840.05651	65373.0984	75583.51504	93448.30565	18946.56578	4180.755385	14834.1347	56709.78093	282444.0796
106	4	9254.033365	15104.8957	27455.58452	40210.7548	39656.95914	7060.487892	1605.046987	6122.23308	27386.79102	114587.2807
107	1	310872.2796	471345.9343	721076.9581	775201.8161	738720.8672	214573.5612	60776.02178	128314.3933	591466.4825	4101991.971
107	2	41432.03837	67841.99637	112512.3788	129152.1456	126911.14	35556.16665	7932.787436	21965.93375	85976.18278	568680.5374
107	3	22011.80167	34840.05651	65373.0984	75583.51504	93448.30565	18946.56578	4180.755385	14834.1347	56709.78093	282444.0796
107	4	9254.033365	15104.8957	27455.58452	40210.7548	39656.95914	7060.487892	1605.046987	6122.23308	27386.79102	114587.2807
108	1	310872.2796	471345.9343	721076.9581	775201.8161	738720.8672	214573.5612	60776.02178	128314.3933	591466.4825	4101991.971
108	2	41432.03837	67841.99637	112512.3788	129152.1456	126911.14	35556.16665	7932.787436	21965.93375	85976.18278	568680.5374
108	3	22011.80167	34840.05651	65373.0984	75583.51504	93448.30565	18946.56578	4180.755385	14834.1347	56709.78093	282444.0796
108	4	9254.033365	15104.8957	27455.58452	40210.7548	39656.95914	7060.487892	1605.046987	6122.23308	27386.79102	114587.2807
109	1	310872.2796	471345.9343	721076.9581	775201.8161	738720.8672	214573.5612	60776.02178	128314.3933	591466.4825	4101991.971
109	2	41432.03837	67841.99637	112512.3788	129152.1456	126911.14	35556.16665	7932.787436	21965.93375	85976.18278	568680.5374
109	3	22011.80167	34840.05651	65373.0984	75583.51504	93448.30565	18946.56578	4180.755385	14834.1347	56709.78093	282444.0796
