Year	Age	Australia	Austria	Belgium	Bulgaria	Canada	Croatia	CzechRepublic	Denmark	EnglandandWales	Finland	France	Germany	Greece	Hungary	Italy	Lithuania	Netherlands	NewZealand	Norway	Poland	Portugal	Scotland	Slovakia	Slovenia	SouthKorea	Spain	Sweden	Switzerland	Taiwan	USA
49	1	589.3057648	0.001941783	0.002461317	0.004609569	0.002177457	0.00340874	0.002684385	0.002188947	0.002070008	0.002349164	0.002446188	0.00247125	0.002304791	0.004514438	0.001830636	0.004896988	0.002013688	584.9951377	0.001737349	0.003820924	0.002133314	0.002750205	0.003224405	0.003570796	0.001766949	0.001871232	0.001458108	0.001596238	0.00276521	0.003311801
49	2	85.03917761	0.01469051	0.015202886	0.031592132	0.014820238	0.019748435	0.022790826	0.017457088	0.015058327	0.015248605	0.013189084	0.016701019	0.014444657	0.027078593	0.013374933	0.025547027	0.015143062	71.03059876	0.01550755	0.023477492	0.01343005	0.01934594	0.023287506	0.016527633	0.013176875	0.012859029	0.012927672	0.012077325	0.016038095	0.018976934
49	3	27.11939785	0.043671969	0.043562942	0.076079207	0.041423272	0.057060754	0.055838178	0.048975294	0.045652789	0.04796021	0.034954936	0.043060736	0.044002686	0.063856451	0.041436292	0.056078138	0.045717626	24.95112933	0.043888159	0.054179807	0.042395572	0.053486427	0.061930252	0.048556502	0.042060542	0.039370654	0.040856938	0.036780793	0.048913516	0.047138786
49	4	7.814116443	0.145790324	0.147846945	0.196255545	0.135555629	0.186205593	0.161909043	0.161213418	0.157366308	0.15170105	0.130266449	0.149564871	0.151440954	0.166866421	0.148955148	0.184166908	0.157597481	7.282711272	0.155543738	0.149798277	0.142548596	0.167433873	0.154853597	0.175739143	0.135969932	0.14229862	0.153252691	0.133995615	0.135836595	0.151762274
50	1	570.5462082	0.002049163	0.002553794	0.005005618	0.002061495	0.003073454	0.002662138	0.002444798	0.002262762	0.002214499	0.002374203	0.002479096	0.002088484	0.004984692	0.001799723	0.00519296	0.001830625	567.5416726	0.00153923	0.003877343	0.002356658	0.003029638	0.003999894	0.002480763	0.001755016	0.002009716	0.001862669	0.001512226	0.002843103	0.003201229
50	2	96.76137001	0.015122584	0.014450268	0.027334598	0.013980159	0.021343029	0.020480644	0.018033502	0.016442364	0.014005512	0.012632511	0.017011331	0.014775091	0.025658742	0.013733831	0.02629841	0.015587575	74.57206107	0.014646019	0.022480134	0.014581198	0.020680142	0.023062506	0.013117169	0.012713973	0.013525614	0.013118486	0.011816194	0.017654839	0.018244065
50	3	27.51503894	0.042895578	0.042691683	0.077155292	0.039381359	0.059141998	0.055553773	0.043349753	0.04713401	0.047355034	0.036136548	0.043725616	0.047355272	0.06050512	0.040468866	0.053552096	0.047094663	27.069233	0.043048195	0.053298834	0.046459046	0.054617559	0.061491031	0.045003587	0.040147346	0.0409677	0.040055821	0.036239899	0.048802222	0.046348372
50	4	8.005917483	0.146749471	0.147846945	0.223240682	0.131308456	0.174610373	0.166398722	0.162534839	0.157972583	0.146391513	0.132056691	0.154524808	0.158011408	0.16828777	0.150499828	0.190517491	0.162355141	8.224381409	0.15283863	0.148584107	0.145892328	0.170567663	0.152722584	0.150134764	0.133558096	0.145741329	0.160935543	0.131942043	0.150733769	0.146103706
51	1	573.658727	0.00206706	0.002205226	0.004994617	0.00217001	0.003390113	0.002684385	0.002117878	0.001754339	0.002289313	0.002306075	0.002420783	0.002357003	0.004843616	0.001860206	0.005569651	0.001811849	487.2404082	0.001996427	0.004099127	0.002335072	0.002514894	0.00412234	0.002217652	0.00178928	0.0018307	0.001508678	0.00152156	0.002750231	0.003280772
51	2	87.34793356	0.015554658	0.015704632	0.027951632	0.013999164	0.023918912	0.021191469	0.01696302	0.012797732	0.018066282	0.013054157	0.016601719	0.015294343	0.027433556	0.013781684	0.026674102	0.013098304	85.87595873	0.013246032	0.02213185	0.015262523	0.016105733	0.023062506	0.014166543	0.012989589	0.01282267	0.013309301	0.012926002	0.018107527	0.018476992
51	3	30.46452182	0.040566406	0.040803955	0.080921589	0.039345192	0.066252912	0.056122583	0.048478923	0.038215501	0.043723977	0.035279554	0.043217179	0.049510506	0.068385277	0.040990624	0.075276059	0.041972086	26.82589143	0.048507966	0.053532033	0.04404196	0.047507581	0.061710642	0.043029746	0.041091963	0.040776749	0.043082261	0.035915363	0.051862795	0.04732698
51	4	8.387151648	0.153463499	0.147494088	0.199935336	0.127415213	0.184159377	0.165276303	0.150642046	0.131144905	0.166871155	0.130635028	0.153758055	0.161056253	0.167719231	0.149834018	0.176228679	0.1471901	7.280120692	0.154642036	0.151695418	0.144534626	0.137439035	0.161956973	0.145479423	0.125860643	0.140478337	0.159318101	0.149654107	0.138239365	0.147694899
52	1	585.1163619	0.001995473	0.002482657	0.005060625	0.002270925	0.003520502	0.003099648	0.002316873	0.001435876	0.00258857	0.002515893	0.002499163	0.002252579	0.004976855	0.001985206	0.006215408	0.0020043	563.5862099	0.001676389	0.004069945	0.002695524	0.002500187	0.003482901	0.001916954	0.001842774	0.001937096	0.001567676	0.001446883	0.002813144	0.003251887
52	2	88.75353249	0.016110182	0.016005679	0.026470751	0.014597865	0.022324317	0.021946721	0.015810193	0.011616687	0.014254131	0.013384501	0.016396912	0.014822295	0.026977175	0.014411749	0.032873012	0.014787452	69.7833376	0.015938315	0.02404741	0.016020132	0.019917741	0.025425007	0.016527633	0.012671402	0.013986164	0.015837591	0.012926002	0.017654839	0.018437224
52	3	28.6156405	0.043283773	0.043417732	0.075971598	0.040936303	0.063304484	0.058303021	0.048148008	0.034255184	0.044329153	0.037230701	0.043248467	0.049570373	0.068204124	0.042349369	0.061382826	0.048251374	24.78241364	0.043048195	0.055008957	0.049168028	0.05073939	0.062808696	0.050530343	0.042164908	0.042286998	0.046820805	0.036564436	0.046131177	0.046596788
52	4	7.814116443	0.143632244	0.148729087	0.222831817	0.131662387	0.205985674	0.174536265	0.147999203	0.113221895	0.172559944	0.13962124	0.153159028	0.179165065	0.16857204	0.159901074	0.194486605	0.16384191	7.534322984	0.173577795	0.154958501	0.161555075	0.145049666	0.182556763	0.18388599	0.133760049	0.146572327	0.174683806	0.157611701	0.153937462	0.148892763
53	1	633.6824936	0.002003591	0.002505258	0.005502366	0.002247277	0.003283686	0.00329402	0.002485685	0.002477482	0.002462467	0.00250809	0.002682585	0.002467102	0.005218799	0.001841752	0.005403179	0.00207706	514.3088013	0.001543961	0.004299568	0.002479114	0.00358023	0.003672378	0.003220813	0.001797098	0.001935185	0.001779746	0.001555076	0.00275167	0.003411967
53	2	83.23434925	0.018779297	0.016121107	0.032751848	0.014002204	0.022013355	0.022582071	0.018160411	0.0196591	0.018906437	0.012925751	0.017795603	0.015957346	0.030544698	0.014497405	0.028264314	0.015425124	76.23745763	0.017093507	0.023632274	0.014541739	0.024699575	0.024806099	0.019558676	0.012582898	0.013329225	0.014019663	0.013396754	0.016293179	0.018696228
53	3	29.52541525	0.041745619	0.049513663	0.086782319	0.038177616	0.075274843	0.057404912	0.046550868	0.057814481	0.048047522	0.038449735	0.044221069	0.055421106	0.072028993	0.043390408	0.067036245	0.046218549	27.22233788	0.044790086	0.057190496	0.047761586	0.063602562	0.067201504	0.047594338	0.04233194	0.04244821	0.045019747	0.032310903	0.04748724	0.04800549
53	4	8.333913795	0.152835917	0.149521291	0.2339894	0.133138312	0.20694062	0.170229799	0.175213275	0.196403996	0.168997296	0.13790552	0.16144582	0.159799225	0.202276386	0.160770736	0.17319063	0.191334933	8.119218207	0.171250223	0.159110233	0.164388547	0.212104188	0.174586166	0.180803533	0.128012035	0.150551137	0.16527597	0.163652831	0.126656526	0.158949503
54	1	597.1996366	0.001826282	0.002299443	0.00521218	0.002170491	0.003378045	0.002844835	0.002118482	0.002349505	0.002957963	0.002398595	0.002674026	0.002602491	0.004862972	0.001859292	0.005650024	0.002016246	554.8636588	0.001619646	0.003961885	0.002634059	0.003741634	0.00306945	0.003031354	0.001878777	0.002063746	0.001529078	0.001175563	0.002928713	0.00331262
54	2	89.16641868	0.015649414	0.015975434	0.033176409	0.015063578	0.022497165	0.02016872	0.018322557	0.017367493	0.017538738	0.013191019	0.017544075	0.015817778	0.029452042	0.013797969	0.034105605	0.014789632	82.08294914	0.016676592	0.02268878	0.013933885	0.022734836	0.021799299	0.01879665	0.012053752	0.013281493	0.013878998	0.011281477	0.01662631	0.0185451
54	3	27.29494214	0.040731929	0.048773548	0.073306803	0.041008205	0.066255737	0.055364673	0.049270335	0.050927004	0.048047522	0.038924098	0.044153441	0.052342156	0.0671852	0.043079173	0.067542179	0.044764119	27.64400861	0.044168001	0.055549037	0.052483777	0.061996437	0.058801316	0.054226336	0.042438852	0.041735233	0.050264766	0.03496805	0.048465238	0.048184984
54	4	8.161229094	0.169504657	0.154443104	0.232789455	0.139624537	0.182289386	0.162922638	0.163445219	0.167455561	0.166058213	0.140480573	0.162100962	0.166105065	0.186589645	0.151724483	0.184685583	0.186551559	7.626553349	0.170358295	0.159612611	0.153553462	0.181491213	0.161577785	0.160959242	0.133065912	0.150133466	0.171286005	0.150451005	0.142564343	0.16020156
55	1	567.8948406	0.002127707	0.002746557	0.005625137	0.00215876	0.003642249	0.00297959	0.002217344	0.002278561	0.002762767	0.002390865	0.002539203	0.002730359	0.004696919	0.002015807	0.006637407	0.001983499	527.3196495	0.002164573	0.003722366	0.002819992	0.003096019	0.003562755	0.002728218	0.001870638	0.002055288	0.001863303	0.001582845	0.003087752	0.003346105
55	2	94.87137912	0.01815332	0.015344186	0.02856689	0.014491911	0.025520978	0.023357791	0.016620019	0.016519418	0.017780096	0.013689399	0.018128878	0.017073895	0.028508385	0.014481509	0.032221318	0.015222922	94.36244567	0.01688505	0.022853517	0.017253704	0.020863656	0.022121457	0.015494536	0.013147673	0.013770748	0.014722991	0.011666073	0.016232609	0.01841218
55	3	29.89810632	0.039533931	0.046553204	0.083009174	0.039450221	0.070418401	0.057590388	0.049270335	0.051609546	0.047750014	0.038621033	0.044980003	0.050289522	0.066288202	0.043347479	0.066277345	0.04497959	30.72483861	0.047693147	0.055053994	0.049583002	0.058141736	0.061601379	0.049544925	0.040249887	0.042169975	0.044757496	0.036987481	0.053137896	0.047815007
55	4	7.981466339	0.150957749	0.1620804	0.206790632	0.135869354	0.170612486	0.16400518	0.163009365	0.170944219	0.191775192	0.142571209	0.165306481	0.157030807	0.176957437	0.158760458	0.197713197	0.183797496	8.366846146	0.177939685	0.151789871	0.16506574	0.181491213	0.180748031	0.166471545	0.136011606	0.151766177	0.180301058	0.153191007	0.150897009	0.157335937
56	1	619.3898985	0.001852878	0.002689781	0.005647459	0.002205007	0.003661121	0.002912213	0.002372699	0.002289689	0.002477482	0.002312559	0.002617868	0.002707794	0.004530867	0.001837704	0.005074051	0.002002211	565.507708	0.002043478	0.00381464	0.002858729	0.003301442	0.003480538	0.002462975	0.001798059	0.001953792	0.001896725	0.001619871	0.003231787	0.00335245
56	2	91.82505043	0.016963965	0.017140816	0.03129621	0.015033836	0.025762883	0.021289205	0.019457583	0.016772036	0.017538738	0.012878966	0.018122589	0.017446078	0.02766406	0.014099998	0.031656032	0.014962948	83.28058336	0.015842763	0.022823565	0.01664585	0.018431122	0.022336228	0.019558676	0.013290709	0.013436623	0.014582326	0.011666073	0.018958234	0.018450417
56	3	31.81694001	0.039902546	0.046479193	0.083116978	0.040917754	0.073366955	0.05601384	0.052629676	0.048817326	0.048940046	0.037399042	0.045017574	0.051798812	0.068799798	0.043562124	0.075131188	0.045248929	28.1896499	0.051010931	0.058128472	0.048503644	0.056053773	0.060524432	0.059297863	0.042736267	0.041526557	0.050264766	0.037200053	0.059060217	0.048829698
56	4	8.627585043	0.154009772	0.151557903	0.22318989	0.134503833	0.183586819	0.166440901	0.166932051	0.170684425	0.173038536	0.14031071	0.164791726	0.160875832	0.195396236	0.158528502	0.194647876	0.202496137	8.051317531	0.178831613	0.160832672	0.148305218	0.180179228	0.162947088	0.179701072	0.137194896	0.144855633	0.177696709	0.156927373	0.186803225	0.158103042
57	1	624.6019988	0.001950398	0.002342026	0.005044766	0.002113113	0.003189327	0.002837349	0.002471562	0.002218745	0.002507512	0.002414053	0.002627383	0.002752924	0.00449133	0.001872785	0.005677452	0.002044314	545.5732313	0.001876973	0.003983481	0.002417136	0.003712288	0.003644972	0.002311407	0.001877385	0.0019724	0.00175468	0.001555076	0.003417832	0.003378719
57	2	83.75674056	0.017276953	0.015101399	0.031963378	0.014373629	0.021045735	0.022366593	0.01864685	0.01605027	0.016573302	0.012403255	0.018091148	0.015864301	0.025280084	0.013861554	0.031467603	0.016927196	74.2504137	0.015738534	0.022793612	0.015056077	0.018244004	0.023947014	0.017526606	0.01327755	0.013758815	0.014394772	0.011409676	0.019049088	0.018255589
57	3	28.72958195	0.03750655	0.045961113	0.079775051	0.039234974	0.063480628	0.060279794	0.046230931	0.049344745	0.049386307	0.038397028	0.044904861	0.052764757	0.068351299	0.042188398	0.064506576	0.045356665	27.76463428	0.045619532	0.057946088	0.047491746	0.060550924	0.063755273	0.055396688	0.042095681	0.043456811	0.044407828	0.035712051	0.056126223	0.047617197
57	4	8.310976417	0.163400611	0.154612822	0.225989763	0.13177279	0.197858586	0.158321832	0.167367904	0.16348443	0.173405921	0.135661911	0.160018545	0.163182847	0.173379759	0.152085302	0.214572462	0.176839862	8.32671771	0.170358295	0.155665357	0.156770128	0.163998084	0.171162908	0.17639369	0.138790186	0.13874246	0.175693364	0.162656467	0.179228074	0.154690747
58	1	580.8288438	0.002154303	0.002299443	0.005178697	0.002201031	0.002868507	0.003196696	0.002259714	0.002346723	0.003183189	0.002487479	0.002744367	0.003001139	0.004952504	0.001867388	0.00559517	0.001978821	580.7539202	0.00164992	0.004003114	0.002417136	0.002905269	0.003809407	0.002121948	0.00188156	0.001913194	0.001704546	0.001610614	0.003390826	0.003433444
58	2	87.60551857	0.016901367	0.015198514	0.029840573	0.014474434	0.022013355	0.021935638	0.017268605	0.016474308	0.016010132	0.013255326	0.017669839	0.016562144	0.029614642	0.013599265	0.03184446	0.016696108	86.97088256	0.015113162	0.022898445	0.01617827	0.020863656	0.022550999	0.019812685	0.014580303	0.014677661	0.015801427	0.012948059	0.020654178	0.018801836
58	3	29.44385333	0.040916236	0.046701227	0.078912618	0.039631843	0.072846622	0.062041819	0.044631245	0.047436728	0.048196276	0.037593247	0.044003157	0.049021719	0.067207747	0.041844967	0.064506576	0.045195061	29.22978088	0.04665634	0.060056534	0.049785382	0.061353986	0.063324495	0.053836218	0.043582757	0.041943909	0.044232994	0.036987481	0.062483211	0.047745407
58	4	9.058964295	0.160113817	0.143581171	0.208790542	0.128358988	0.197858586	0.171312342	0.167367904	0.167084427	0.157608348	0.135355964	0.162568921	0.156569404	0.180300687	0.157703773	0.195414206	0.171766587	8.307002183	0.161884977	0.159397306	0.160663986	0.178429915	0.170478256	0.167574006	0.141699243	0.143374803	0.156461251	0.152443733	0.193772364	0.151490066
59	1	558.1753268	0.001923802	0.00230654	0.005055927	0.002347418	0.003661121	0.003054454	0.002669287	0.002278561	0.002267271	0.002460706	0.0026214	0.002467102	0.004649476	0.001820164	0.005759734	0.002011568	597.7213002	0.001634783	0.003975628	0.002727026	0.002875923	0.003233885	0.002311407	0.002019551	0.002050213	0.001729613	0.001508794	0.003630884	0.003429648
59	2	94.42387261	0.018841894	0.016412452	0.027717768	0.014774796	0.018989543	0.021159918	0.017025385	0.015517968	0.014964244	0.013104104	0.018204336	0.015724732	0.029750039	0.013400562	0.0288296	0.015627326	91.98871314	0.013028588	0.023227919	0.014588497	0.021331451	0.027061199	0.016002553	0.014055608	0.013460489	0.014488549	0.011345577	0.018715956	0.018869207
59	3	32.20143475	0.04027116	0.043222689	0.072767783	0.040382782	0.064000961	0.056384792	0.048150555	0.04625779	0.040163563	0.036397632	0.045175373	0.04521831	0.064853004	0.042016683	0.065518444	0.043686764	30.16039866	0.047485786	0.055731421	0.047356827	0.058784186	0.067847673	0.056176923	0.044734311	0.042274313	0.041348233	0.034011477	0.061776879	0.048320521
59	4	8.372425411	0.154244543	0.145787502	0.204790723	0.133479692	0.171909919	0.175913147	0.155163995	0.154948353	0.161282202	0.133656074	0.158778454	0.154723792	0.180259908	0.146956514	0.161695677	0.177854517	8.046888481	0.16010112	0.155808893	0.16404995	0.179304572	0.160893133	0.166471545	0.144737866	0.140982691	0.16928266	0.159667374	0.172864947	0.15585463
60	1	567.7178402	0.001719896	0.002384608	0.005301468	0.002350325	0.003585634	0.003234128	0.002485685	0.002171449	0.002522527	0.002466868	0.002669901	0.002203844	0.00475227	0.001776987	0.00589687	0.002142553	471.5534458	0.001574235	0.003883354	0.002370653	0.003506865	0.003535349	0.002425083	0.001958492	0.001936876	0.001662768	0.001601358	0.00345084	0.003356231
60	2	91.40575796	0.016650977	0.016218222	0.028748845	0.015186175	0.020682878	0.022711358	0.019862949	0.01600516	0.014964244	0.012644407	0.017594381	0.015119935	0.025429082	0.013758228	0.029018029	0.01559844	78.28887588	0.012403216	0.0233028	0.016786124	0.022267041	0.024591328	0.016256562	0.014083672	0.013937811	0.014066552	0.013909549	0.019624498	0.018586979
60	3	29.73131075	0.039533931	0.046405182	0.069641463	0.041362995	0.06157274	0.056199316	0.048150555	0.048507079	0.040907333	0.036657698	0.044499095	0.042984562	0.064404504	0.041404945	0.066024378	0.050851177	27.66713767	0.041887025	0.056018025	0.048368725	0.057820511	0.058801316	0.042132692	0.045016711	0.044239347	0.044232994	0.038475483	0.061016214	0.047565913
60	4	8.668865354	0.16081813	0.15546141	0.19559114	0.133479692	0.171261203	0.172394884	0.172598151	0.167604015	0.150628025	0.132169018	0.161773391	0.134575863	0.178333466	0.148657519	0.17395696	0.197712764	8.20309295	0.149397981	0.153942919	0.153214866	0.173181976	0.173216863	0.187418296	0.145149899	0.145083454	0.166878646	0.154187371	0.182258135	0.153756113
61	1	612.6046628	0.002145438	0.002796237	0.004933156	0.002377349	0.002887379	0.002994563	0.002655164	0.002289689	0.002447452	0.002509668	0.002676147	0.002309147	0.004657383	0.001770241	0.006472843	0.002151909	506.1182553	0.0021343	0.003969738	0.002641806	0.00319873	0.003370914	0.003107138	0.002041796	0.001969016	0.00175468	0.00151805	0.003258794	0.003478543
61	2	94.42387261	0.017777734	0.016363895	0.024563886	0.015320353	0.022618118	0.023530173	0.017511825	0.016817146	0.01319428	0.012927173	0.018443287	0.014049909	0.029104379	0.013909243	0.022611451	0.015800642	87.53591889	0.015425848	0.023707154	0.015149593	0.020582979	0.023087928	0.013208457	0.014016081	0.014069075	0.015098099	0.01198657	0.020260477	0.018938398
61	3	30.54061577	0.04275931	0.04884756	0.070180484	0.041843302	0.065215071	0.05647753	0.050550084	0.049329233	0.044031166	0.039112018	0.045949335	0.040509327	0.066198502	0.04104005	0.057423501	0.045626003	29.52597394	0.039606048	0.058441131	0.052416317	0.050432334	0.060524432	0.055396688	0.045764194	0.043282914	0.045369415	0.036030908	0.057321554	0.047858965
61	4	8.341587749	0.168096031	0.15766774	0.180391828	0.136893495	0.171909919	0.182949673	0.183058646	0.168234942	0.165323442	0.138321833	0.164347165	0.129808033	0.168701258	0.150538934	0.183919253	0.190175327	8.443398223	0.173480044	0.151718102	0.159140303	0.170558007	0.169793605	0.164266624	0.143517939	0.145463154	0.159866938	0.156180099	0.178622062	0.155828179
62	1	571.0331242	0.001870609	0.002448481	0.004799224	0.00235368	0.002925123	0.002859808	0.002556301	0.002243784	0.002402407	0.002433375	0.002705629	0.002121106	0.004633661	0.001782384	0.006143716	0.001955431	522.7688042	0.001589372	0.003800897	0.002612355	0.003037327	0.003782001	0.002273515	0.001855317	0.001936876	0.001470589	0.001601358	0.003165771	0.003511155
62	2	85.36401277	0.015899805	0.019568693	0.027293207	0.014900342	0.026004788	0.020384198	0.01961973	0.01583374	0.013355185	0.013512555	0.018745121	0.015306026	0.027316397	0.013813865	0.028075885	0.015627326	95.39182501	0.012298987	0.024156437	0.015344985	0.021986364	0.023517471	0.02082872	0.013568774	0.01483279	0.014394772	0.013845449	0.01829197	0.018983919
62	3	29.44385333	0.039902546	0.045591056	0.074061432	0.040584003	0.066429181	0.054159077	0.054869237	0.049189622	0.043584904	0.038357498	0.045333171	0.044674966	0.066108802	0.04132982	0.052617129	0.046003078	30.98402864	0.037532433	0.055809586	0.050211608	0.058784186	0.059447485	0.049544925	0.041348037	0.042135196	0.040648897	0.036456052	0.057484554	0.047976185
62	4	8.514064187	0.147436184	0.149521291	0.204790723	0.133138312	0.186830403	0.175642511	0.163445219	0.162927729	0.146586785	0.136860202	0.163668625	0.136267674	0.168976464	0.152033756	0.181620262	0.191769785	8.693187937	0.158317264	0.151933407	0.16342388	0.155688848	0.160208482	0.162061703	0.137326173	0.146678194	0.170885336	0.153191007	0.168016851	0.156066246
63	1	656.6473222	0.002012456	0.00223557	0.005011283	0.002270031	0.003189327	0.003024509	0.002344453	0.002299426	0.002402407	0.002507081	0.00267583	0.002489666	0.004501732	0.0018458	0.005732306	0.002184656	545.4962797	0.001725604	0.003936363	0.002556587	0.003169384	0.003795704	0.003107138	0.001897521	0.002107727	0.001595923	0.00141623	0.002925712	0.003482195
63	2	90.17054502	0.016337988	0.017383603	0.028748845	0.015189808	0.02322288	0.022323498	0.018484704	0.016068314	0.016251491	0.013907933	0.017845909	0.014654706	0.028124965	0.01430665	0.026756884	0.014789632	91.81920192	0.012403216	0.021984903	0.016458818	0.0223606	0.025020871	0.015494536	0.012716112	0.014200338	0.015660761	0.012627563	0.017867984	0.018301109
63	3	30.62837616	0.03852024	0.04581309	0.072552174	0.041355982	0.061225851	0.056384792	0.052469707	0.047622876	0.044031166	0.038822221	0.046866068	0.044010878	0.06469577	0.040192203	0.060459104	0.04643402	29.9304149	0.049974124	0.056982056	0.046142549	0.05589316	0.059232095	0.046033868	0.04320915	0.04354376	0.043795909	0.035074336	0.053355229	0.045968783
63	4	7.9744404	0.142036451	0.160722659	0.195991122	0.126993466	0.20499447	0.165899629	0.186981331	0.164560718	0.139973847	0.136740941	0.16474493	0.133191654	0.157184999	0.152858486	0.179321272	0.1743757	8.180818264	0.143600448	0.151215725	0.154399953	0.161374114	0.165001043	0.163164164	0.130298643	0.148386845	0.153255899	0.147212821	0.163320257	0.150599518
64	1	598.0094458	0.002109976	0.002994954	0.004576004	0.002330024	0.003189327	0.003211669	0.002231467	0.001940532	0.002462467	0.002459139	0.002696859	0.001955629	0.004586217	0.001782384	0.004909487	0.002006889	586.464654	0.001362319	0.003952069	0.002448125	0.0026705	0.003960139	0.002159839	0.001865509	0.001840455	0.001637701	0.001573589	0.003012734	0.003411196
64	2	81.53914865	0.016025	0.018306197	0.025958872	0.015245658	0.022134308	0.021418491	0.017673971	0.01413759	0.015044697	0.013215134	0.018147742	0.013631203	0.025230417	0.01362311	0.026380026	0.01530958	82.51769027	0.013445503	0.024231317	0.014354707	0.019366712	0.023947014	0.020320702	0.013137417	0.013186029	0.014347883	0.011537875	0.017080581	0.018708974
64	3	28.65235189	0.037137935	0.047219308	0.071150721	0.041543897	0.062266517	0.05749765	0.047670649	0.042084971	0.044923689	0.03701347	0.046107133	0.044674966	0.068710098	0.040428312	0.05413493	0.045518268	29.43990072	0.045412171	0.057242605	0.049380623	0.049468659	0.0611706	0.043303045	0.0395476	0.040952697	0.041260816	0.033905191	0.050258235	0.046247182
64	4	8.380170486	0.140158283	0.154612822	0.206390651	0.132455551	0.190073986	0.159945646	0.171726444	0.143925679	0.160547431	0.138466423	0.161983973	0.135806271	0.169526876	0.146569922	0.175489621	0.175245404	8.811639245	0.161884977	0.15387115	0.154061357	0.146504955	0.152677314	0.154344479	0.136214035	0.142463522	0.161870283	0.15393828	0.151351518	0.152213085
65	1	613.8610789	0.002136572	0.002200085	0.004609487	0.002401757	0.003604506	0.003114346	0.002443316	0.002014259	0.002567572	0.002582805	0.002669217	0.002181279	0.004744363	0.001754049	0.005238615	0.001978821	475.0779881	0.001816425	0.004187662	0.002424884	0.003345461	0.003809407	0.002690326	0.001849551	0.001943643	0.001462233	0.001434743	0.002937715	0.003377729
65	2	85.9135665	0.015837207	0.017432161	0.026747343	0.014383842	0.027819075	0.021849447	0.016701092	0.015319482	0.014642432	0.013150827	0.018248353	0.013770771	0.027415729	0.014314598	0.031090745	0.015396238	72.86481667	0.014175103	0.023677202	0.014448223	0.020770097	0.021691914	0.013970483	0.012698549	0.013961677	0.013878998	0.009999491	0.017050296	0.018574233
65	3	28.69091495	0.039441777	0.051215926	0.076864339	0.039067378	0.06278685	0.057312174	0.054389331	0.046412913	0.043584904	0.03859468	0.044739549	0.042501589	0.065301503	0.040675154	0.061976906	0.045356665	26.1340661	0.034629372	0.054845555	0.046547308	0.056535611	0.056432033	0.057347276	0.040860264	0.041178763	0.042746905	0.03805034	0.054333227	0.046166593
65	4	8.273026753	0.157296565	0.152067056	0.207590596	0.129383128	0.193966286	0.173748062	0.156471557	0.151385468	0.164588671	0.13652876	0.161609606	0.146110937	0.179159084	0.149508022	0.167826318	0.177564615	7.907864215	0.147168161	0.155593589	0.151691182	0.158312817	0.171162908	0.184110914	0.132033666	0.140109381	0.161669948	0.147960094	0.161350718	0.147504645
66	1	589.5812788	0.002358208	0.002107823	0.004899673	0.002116782	0.003132712	0.002874781	0.002372699	0.002271605	0.002462467	0.002505658	0.002587872	0.002286582	0.00457831	0.001816116	0.005458033	0.001927362	586.3312868	0.001498551	0.003785191	0.002409389	0.003037327	0.00372719	0.002349299	0.0018961	0.002002848	0.001579212	0.001221845	0.002760672	0.003419267
66	2	88.96827108	0.016087598	0.015635532	0.028930799	0.0147589	0.022860023	0.022064925	0.017025385	0.017511846	0.015044697	0.013432967	0.017575516	0.013817294	0.027316397	0.013146221	0.024872596	0.014240798	74.64321973	0.014592018	0.021370884	0.014775529	0.019273153	0.024161785	0.016510571	0.013177447	0.013305359	0.013410113	0.011794272	0.017383428	0.01832478
66	3	27.47081161	0.040363314	0.044554895	0.074061432	0.040117723	0.064694738	0.054530029	0.045431088	0.050228948	0.040163563	0.036818692	0.043680047	0.045580539	0.062520807	0.040578564	0.057423501	0.046972698	26.89932297	0.044997447	0.055913806	0.045198111	0.057017448	0.060309042	0.043303045	0.038709984	0.039022443	0.041348233	0.029547471	0.049660569	0.046390044
66	4	7.722902212	0.138749657	0.144938913	0.205190705	0.13109003	0.174504786	0.176183783	0.155163995	0.17513803	0.130789212	0.130679199	0.161094851	0.1402665	0.170902905	0.141106089	0.17395696	0.17640501	8.201648539	0.15251973	0.14934975	0.156092935	0.171869992	0.158839178	0.146627255	0.128480471	0.131604096	0.150250881	0.160414648	0.1604417	0.148236482
67	1	576.8990445	0.002056783	0.002412996	0.00475458	0.002180729	0.003566762	0.002934672	0.002697533	0.002257695	0.002597602	0.002415625	0.002528234	0.002091019	0.004412257	0.001778336	0.004964342	0.001758952	570.7947464	0.001725604	0.003812677	0.002487543	0.00338948	0.003384617	0.002462975	0.001770452	0.001831997	0.001629345	0.001369948	0.002928713	0.003371384
67	2	82.54788039	0.01521123	0.015052841	0.025231053	0.014187233	0.022013355	0.020642771	0.017268605	0.017385537	0.013998809	0.01298351	0.017481193	0.015026889	0.024088095	0.012971362	0.026003169	0.014327456	71.68434568	0.012715902	0.021400836	0.015061626	0.015998588	0.0202959	0.014224492	0.011792158	0.012302982	0.013691444	0.011409676	0.015929762	0.018512325
67	3	29.60743029	0.037322242	0.045665067	0.067700989	0.038559739	0.056889743	0.055457411	0.044791214	0.04911206	0.042097365	0.035066761	0.042800885	0.044191993	0.061623809	0.038271134	0.064506576	0.043094218	26.99494168	0.040850217	0.053438591	0.044475483	0.046417021	0.062462937	0.03940187	0.039381035	0.039613692	0.04056148	0.033692619	0.047432907	0.045027355
