Year	Age	Bulgaria	Canada	Denmark	EnglandandWales	Finland	France	Germany	Greece	Netherlands	NewZealand	Poland	Portugal	USA
42	3	0.072420518	0.040253254	0.046162524	0.043438754	0.046749858	0.036136548	0.043796015	0.042206658	0.045497301	24.14630553	0.053324745	0.040634734	0.0446471
42	4	0.195437813	0.128123075	0.161653892	0.143573547	0.14297824	0.131372187	0.152536041	0.128043727	0.154475267	7.130398266	0.156400329	0.123894088	0.142572687
43	1	0.004807594	0.002136089	0.002146305	0.001975028	0.002423978	0.002428192	0.002506225	0.002125778	0.00187287	608.0106968	0.003612757	0.002580001	0.003187968
43	2	0.029679327	0.013796111	0.01696302	0.014440123	0.013508275	0.012910797	0.0159873	0.014633476	0.014372574	71.63107728	0.022955066	0.014101553	0.017728974
43	3	0.078984636	0.038669764	0.046493438	0.041645697	0.040546802	0.035539249	0.041981285	0.043104672	0.04362453	23.34921159	0.05236604	0.038128925	0.044029824
43	4	0.214245636	0.130600593	0.154606311	0.146983845	0.140323471	0.128765805	0.148438702	0.140223106	0.168896923	6.495929423	0.149342963	0.121078313	0.141303309
44	1	0.004620571	0.002033117	0.002316873	0.002205494	0.002214499	0.002277795	0.002432136	0.002170531	0.002131035	538.8661708	0.003787851	0.002456777	0.00320995
44	2	0.029123996	0.013882591	0.018198191	0.015261319	0.014668495	0.013071023	0.016452769	0.014539067	0.014609647	75.69706586	0.022385147	0.012614655	0.018113399
44	3	0.074895513	0.038960266	0.042357011	0.044483404	0.041303273	0.033059163	0.043866414	0.045738847	0.043459286	23.025199	0.052599238	0.043411441	0.04561818
44	4	0.203206262	0.128123075	0.142713518	0.144975558	0.139185713	0.126896581	0.148294935	0.155447329	0.141391702	6.27378937	0.150936562	0.129701624	0.141821787
45	1	0.004510557	0.002125129	0.002544296	0.002121688	0.002349164	0.002398938	0.002407788	0.002297332	0.001825931	601.4090422	0.003850106	0.002341255	0.003225926
45	2	0.028630369	0.013705516	0.016386607	0.014827654	0.014502749	0.01230513	0.01613625	0.015058319	0.014728184	82.02050896	0.021894384	0.013573944	0.017806617
45	3	0.078338985	0.038538786	0.045335238	0.043719406	0.039941626	0.032698953	0.042176838	0.045678979	0.041641597	26.67751329	0.05265106	0.040567009	0.044805183
45	4	0.248999223	0.13272418	0.144034939	0.148764778	0.154355818	0.11792728	0.145467532	0.154005034	0.141243026	7.382857561	0.156703871	0.115974722	0.140346805
46	1	0.004983616	0.002173622	0.001904668	0.002049056	0.002064871	0.002248382	0.002374229	0.002357003	0.002018382	480.2289434	0.003822869	0.002202628	0.00317605
46	2	0.028013335	0.014258918	0.017457088	0.015205957	0.015828715	0.012489962	0.016775494	0.014822295	0.015083794	66.97403138	0.022828417	0.015060842	0.01814938
46	3	0.071667258	0.040064408	0.053442635	0.044202752	0.042816213	0.034074871	0.042411501	0.043463878	0.047039582	23.8530857	0.05319519	0.040499285	0.045877888
46	4	0.215472234	0.125645557	0.137868306	0.144066146	0.167250408	0.120039859	0.148702273	0.14262693	0.147784808	7.232247019	0.147901136	0.124598032	0.144566148
47	1	0.004488554	0.002075844	0.002473226	0.002145433	0.002543681	0.002312502	0.002489011	0.00224512	0.001943279	601.3267663	0.003869561	0.002112955	0.003169711
47	2	0.028630369	0.013957982	0.016057227	0.014956831	0.015745842	0.012784304	0.016179694	0.014586272	0.014283671	74.50323311	0.022559289	0.015079048	0.018041438
47	3	0.071236824	0.039120178	0.052118978	0.043017775	0.044177859	0.035500295	0.042896472	0.044062554	0.044671078	26.10560029	0.050422718	0.041763085	0.045004668
47	4	0.196255545	0.127061282	0.173106211	0.145884971	0.157389839	0.127370469	0.145707142	0.138780811	0.148230838	7.816761676	0.151771304	0.14617377	0.145406441
48	1	0.004587567	0.0021925	0.002857003	0.002110514	0.002349164	0.002374203	0.0024554	0.002095943	0.002018382	427.5519399	0.003852051	0.002279643	0.003266221
48	2	0.026840971	0.014134743	0.018033502	0.015750345	0.015828715	0.013576998	0.016111425	0.014680681	0.015854282	70.56114467	0.023113377	0.014293411	0.018130442
48	3	0.072635735	0.039693949	0.052118978	0.046822174	0.04796021	0.035201646	0.043749082	0.043104672	0.040925538	25.03785377	0.053920697	0.045510902	0.045813902
48	4	0.193802351	0.135201698	0.16033247	0.153690764	0.157389839	0.128212936	0.148989806	0.129486022	0.154475267	7.695895825	0.154047873	0.142724582	0.146541731
49	1	0.004609569	0.002177457	0.002188947	0.002070008	0.002349164	0.002446188	0.00247125	0.002304791	0.002013688	584.9951377	0.003820924	0.002133314	0.003311801
49	2	0.031592132	0.014820238	0.017457088	0.015058327	0.015248605	0.013189084	0.016701019	0.014444657	0.015143062	71.03059876	0.023477492	0.01343005	0.018976934
49	3	0.076079207	0.041423272	0.048975294	0.045652789	0.04796021	0.034954936	0.043060736	0.044002686	0.045717626	24.95112933	0.054179807	0.042395572	0.047138786
49	4	0.196255545	0.135555629	0.161213418	0.157366308	0.15170105	0.130266449	0.149564871	0.151440954	0.157597481	7.282711272	0.149798277	0.142548596	0.151762274
50	1	0.005005618	0.002061495	0.002444798	0.002262762	0.002214499	0.002374203	0.002479096	0.002088484	0.001830625	567.5416726	0.003877343	0.002356658	0.003201229
50	2	0.027334598	0.013980159	0.018033502	0.016442364	0.014005512	0.012632511	0.017011331	0.014775091	0.015587575	74.57206107	0.022480134	0.014581198	0.018244065
50	3	0.077155292	0.039381359	0.043349753	0.04713401	0.047355034	0.036136548	0.043725616	0.047355272	0.047094663	27.069233	0.053298834	0.046459046	0.046348372
50	4	0.223240682	0.131308456	0.162534839	0.157972583	0.146391513	0.132056691	0.154524808	0.158011408	0.162355141	8.224381409	0.148584107	0.145892328	0.146103706
51	1	0.004994617	0.00217001	0.002117878	0.001754339	0.002289313	0.002306075	0.002420783	0.002357003	0.001811849	487.2404082	0.004099127	0.002335072	0.003280772
51	2	0.027951632	0.013999164	0.01696302	0.012797732	0.018066282	0.013054157	0.016601719	0.015294343	0.013098304	85.87595873	0.02213185	0.015262523	0.018476992
51	3	0.080921589	0.039345192	0.048478923	0.038215501	0.043723977	0.035279554	0.043217179	0.049510506	0.041972086	26.82589143	0.053532033	0.04404196	0.04732698
51	4	0.199935336	0.127415213	0.150642046	0.131144905	0.166871155	0.130635028	0.153758055	0.161056253	0.1471901	7.280120692	0.151695418	0.144534626	0.147694899
52	1	0.005060625	0.002270925	0.002316873	0.001435876	0.00258857	0.002515893	0.002499163	0.002252579	0.0020043	563.5862099	0.004069945	0.002695524	0.003251887
52	2	0.026470751	0.014597865	0.015810193	0.011616687	0.014254131	0.013384501	0.016396912	0.014822295	0.014787452	69.7833376	0.02404741	0.016020132	0.018437224
52	3	0.075971598	0.040936303	0.048148008	0.034255184	0.044329153	0.037230701	0.043248467	0.049570373	0.048251374	24.78241364	0.055008957	0.049168028	0.046596788
52	4	0.222831817	0.131662387	0.147999203	0.113221895	0.172559944	0.13962124	0.153159028	0.179165065	0.16384191	7.534322984	0.154958501	0.161555075	0.148892763
53	1	0.005502366	0.002247277	0.002485685	0.002477482	0.002462467	0.00250809	0.002682585	0.002467102	0.00207706	514.3088013	0.004299568	0.002479114	0.003411967
53	2	0.032751848	0.014002204	0.018160411	0.0196591	0.018906437	0.012925751	0.017795603	0.015957346	0.015425124	76.23745763	0.023632274	0.014541739	0.018696228
53	3	0.086782319	0.038177616	0.046550868	0.057814481	0.048047522	0.038449735	0.044221069	0.055421106	0.046218549	27.22233788	0.057190496	0.047761586	0.04800549
53	4	0.2339894	0.133138312	0.175213275	0.196403996	0.168997296	0.13790552	0.16144582	0.159799225	0.191334933	8.119218207	0.159110233	0.164388547	0.158949503
54	1	0.00521218	0.002170491	0.002118482	0.002349505	0.002957963	0.002398595	0.002674026	0.002602491	0.002016246	554.8636588	0.003961885	0.002634059	0.00331262
54	2	0.033176409	0.015063578	0.018322557	0.017367493	0.017538738	0.013191019	0.017544075	0.015817778	0.014789632	82.08294914	0.02268878	0.013933885	0.0185451
54	3	0.073306803	0.041008205	0.049270335	0.050927004	0.048047522	0.038924098	0.044153441	0.052342156	0.044764119	27.64400861	0.055549037	0.052483777	0.048184984
54	4	0.232789455	0.139624537	0.163445219	0.167455561	0.166058213	0.140480573	0.162100962	0.166105065	0.186551559	7.626553349	0.159612611	0.153553462	0.16020156
55	1	0.005625137	0.00215876	0.002217344	0.002278561	0.002762767	0.002390865	0.002539203	0.002730359	0.001983499	527.3196495	0.003722366	0.002819992	0.003346105
55	2	0.02856689	0.014491911	0.016620019	0.016519418	0.017780096	0.013689399	0.018128878	0.017073895	0.015222922	94.36244567	0.022853517	0.017253704	0.01841218
55	3	0.083009174	0.039450221	0.049270335	0.051609546	0.047750014	0.038621033	0.044980003	0.050289522	0.04497959	30.72483861	0.055053994	0.049583002	0.047815007
55	4	0.206790632	0.135869354	0.163009365	0.170944219	0.191775192	0.142571209	0.165306481	0.157030807	0.183797496	8.366846146	0.151789871	0.16506574	0.157335937
56	1	0.005647459	0.002205007	0.002372699	0.002289689	0.002477482	0.002312559	0.002617868	0.002707794	0.002002211	565.507708	0.00381464	0.002858729	0.00335245
56	2	0.03129621	0.015033836	0.019457583	0.016772036	0.017538738	0.012878966	0.018122589	0.017446078	0.014962948	83.28058336	0.022823565	0.01664585	0.018450417
56	3	0.083116978	0.040917754	0.052629676	0.048817326	0.048940046	0.037399042	0.045017574	0.051798812	0.045248929	28.1896499	0.058128472	0.048503644	0.048829698
56	4	0.22318989	0.134503833	0.166932051	0.170684425	0.173038536	0.14031071	0.164791726	0.160875832	0.202496137	8.051317531	0.160832672	0.148305218	0.158103042
57	1	0.005044766	0.002113113	0.002471562	0.002218745	0.002507512	0.002414053	0.002627383	0.002752924	0.002044314	545.5732313	0.003983481	0.002417136	0.003378719
57	2	0.031963378	0.014373629	0.01864685	0.01605027	0.016573302	0.012403255	0.018091148	0.015864301	0.016927196	74.2504137	0.022793612	0.015056077	0.018255589
57	3	0.079775051	0.039234974	0.046230931	0.049344745	0.049386307	0.038397028	0.044904861	0.052764757	0.045356665	27.76463428	0.057946088	0.047491746	0.047617197
57	4	0.225989763	0.13177279	0.167367904	0.16348443	0.173405921	0.135661911	0.160018545	0.163182847	0.176839862	8.32671771	0.155665357	0.156770128	0.154690747
58	1	0.005178697	0.002201031	0.002259714	0.002346723	0.003183189	0.002487479	0.002744367	0.003001139	0.001978821	580.7539202	0.004003114	0.002417136	0.003433444
58	2	0.029840573	0.014474434	0.017268605	0.016474308	0.016010132	0.013255326	0.017669839	0.016562144	0.016696108	86.97088256	0.022898445	0.01617827	0.018801836
58	3	0.078912618	0.039631843	0.044631245	0.047436728	0.048196276	0.037593247	0.044003157	0.049021719	0.045195061	29.22978088	0.060056534	0.049785382	0.047745407
58	4	0.208790542	0.128358988	0.167367904	0.167084427	0.157608348	0.135355964	0.162568921	0.156569404	0.171766587	8.307002183	0.159397306	0.160663986	0.151490066
59	1	0.005055927	0.002347418	0.002669287	0.002278561	0.002267271	0.002460706	0.0026214	0.002467102	0.002011568	597.7213002	0.003975628	0.002727026	0.003429648
59	2	0.027717768	0.014774796	0.017025385	0.015517968	0.014964244	0.013104104	0.018204336	0.015724732	0.015627326	91.98871314	0.023227919	0.014588497	0.018869207
59	3	0.072767783	0.040382782	0.048150555	0.04625779	0.040163563	0.036397632	0.045175373	0.04521831	0.043686764	30.16039866	0.055731421	0.047356827	0.048320521
59	4	0.204790723	0.133479692	0.155163995	0.154948353	0.161282202	0.133656074	0.158778454	0.154723792	0.177854517	8.046888481	0.155808893	0.16404995	0.15585463
60	1	0.005301468	0.002350325	0.002485685	0.002171449	0.002522527	0.002466868	0.002669901	0.002203844	0.002142553	471.5534458	0.003883354	0.002370653	0.003356231
60	2	0.028748845	0.015186175	0.019862949	0.01600516	0.014964244	0.012644407	0.017594381	0.015119935	0.01559844	78.28887588	0.0233028	0.016786124	0.018586979
60	3	0.069641463	0.041362995	0.048150555	0.048507079	0.040907333	0.036657698	0.044499095	0.042984562	0.050851177	27.66713767	0.056018025	0.048368725	0.047565913
60	4	0.19559114	0.133479692	0.172598151	0.167604015	0.150628025	0.132169018	0.161773391	0.134575863	0.197712764	8.20309295	0.153942919	0.153214866	0.153756113
61	1	0.004933156	0.002377349	0.002655164	0.002289689	0.002447452	0.002509668	0.002676147	0.002309147	0.002151909	506.1182553	0.003969738	0.002641806	0.003478543
61	2	0.024563886	0.015320353	0.017511825	0.016817146	0.01319428	0.012927173	0.018443287	0.014049909	0.015800642	87.53591889	0.023707154	0.015149593	0.018938398
61	3	0.070180484	0.041843302	0.050550084	0.049329233	0.044031166	0.039112018	0.045949335	0.040509327	0.045626003	29.52597394	0.058441131	0.052416317	0.047858965
61	4	0.180391828	0.136893495	0.183058646	0.168234942	0.165323442	0.138321833	0.164347165	0.129808033	0.190175327	8.443398223	0.151718102	0.159140303	0.155828179
62	1	0.004799224	0.00235368	0.002556301	0.002243784	0.002402407	0.002433375	0.002705629	0.002121106	0.001955431	522.7688042	0.003800897	0.002612355	0.003511155
62	2	0.027293207	0.014900342	0.01961973	0.01583374	0.013355185	0.013512555	0.018745121	0.015306026	0.015627326	95.39182501	0.024156437	0.015344985	0.018983919
62	3	0.074061432	0.040584003	0.054869237	0.049189622	0.043584904	0.038357498	0.045333171	0.044674966	0.046003078	30.98402864	0.055809586	0.050211608	0.047976185
62	4	0.204790723	0.133138312	0.163445219	0.162927729	0.146586785	0.136860202	0.163668625	0.136267674	0.191769785	8.693187937	0.151933407	0.16342388	0.156066246
63	1	0.005011283	0.002270031	0.002344453	0.002299426	0.002402407	0.002507081	0.00267583	0.002489666	0.002184656	545.4962797	0.003936363	0.002556587	0.003482195
63	2	0.028748845	0.015189808	0.018484704	0.016068314	0.016251491	0.013907933	0.017845909	0.014654706	0.014789632	91.81920192	0.021984903	0.016458818	0.018301109
63	3	0.072552174	0.041355982	0.052469707	0.047622876	0.044031166	0.038822221	0.046866068	0.044010878	0.04643402	29.9304149	0.056982056	0.046142549	0.045968783
63	4	0.195991122	0.126993466	0.186981331	0.164560718	0.139973847	0.136740941	0.16474493	0.133191654	0.1743757	8.180818264	0.151215725	0.154399953	0.150599518
64	1	0.004576004	0.002330024	0.002231467	0.001940532	0.002462467	0.002459139	0.002696859	0.001955629	0.002006889	586.464654	0.003952069	0.002448125	0.003411196
64	2	0.025958872	0.015245658	0.017673971	0.01413759	0.015044697	0.013215134	0.018147742	0.013631203	0.01530958	82.51769027	0.024231317	0.014354707	0.018708974
64	3	0.071150721	0.041543897	0.047670649	0.042084971	0.044923689	0.03701347	0.046107133	0.044674966	0.045518268	29.43990072	0.057242605	0.049380623	0.046247182
64	4	0.206390651	0.132455551	0.171726444	0.143925679	0.160547431	0.138466423	0.161983973	0.135806271	0.175245404	8.811639245	0.15387115	0.154061357	0.152213085
65	1	0.004609487	0.002401757	0.002443316	0.002014259	0.002567572	0.002582805	0.002669217	0.002181279	0.001978821	475.0779881	0.004187662	0.002424884	0.003377729
65	2	0.026747343	0.014383842	0.016701092	0.015319482	0.014642432	0.013150827	0.018248353	0.013770771	0.015396238	72.86481667	0.023677202	0.014448223	0.018574233
65	3	0.076864339	0.039067378	0.054389331	0.046412913	0.043584904	0.03859468	0.044739549	0.042501589	0.045356665	26.1340661	0.054845555	0.046547308	0.046166593
65	4	0.207590596	0.129383128	0.156471557	0.151385468	0.164588671	0.13652876	0.161609606	0.146110937	0.177564615	7.907864215	0.155593589	0.151691182	0.147504645
66	1	0.004899673	0.002116782	0.002372699	0.002271605	0.002462467	0.002505658	0.002587872	0.002286582	0.001927362	586.3312868	0.003785191	0.002409389	0.003419267
66	2	0.028930799	0.0147589	0.017025385	0.017511846	0.015044697	0.013432967	0.017575516	0.013817294	0.014240798	74.64321973	0.021370884	0.014775529	0.01832478
66	3	0.074061432	0.040117723	0.045431088	0.050228948	0.040163563	0.036818692	0.043680047	0.045580539	0.046972698	26.89932297	0.055913806	0.045198111	0.046390044
66	4	0.205190705	0.13109003	0.155163995	0.17513803	0.130789212	0.130679199	0.161094851	0.1402665	0.17640501	8.201648539	0.14934975	0.156092935	0.148236482
67	1	0.00475458	0.002180729	0.002697533	0.002257695	0.002597602	0.002415625	0.002528234	0.002091019	0.001758952	570.7947464	0.003812677	0.002487543	0.003371384
67	2	0.025231053	0.014187233	0.017268605	0.017385537	0.013998809	0.01298351	0.017481193	0.015026889	0.014327456	71.68434568	0.021400836	0.015061626	0.018512325
67	3	0.067700989	0.038559739	0.044791214	0.04911206	0.042097365	0.035066761	0.042800885	0.044191993	0.043094218	26.99494168	0.053438591	0.044475483	0.045027355
67	4	0.177991937	0.129041748	0.165624489	0.171352466	0.138504306	0.127384124	0.153256539	0.135806271	0.15596696	8.738574719	0.146479019	0.145004147	0.147610453
68	1	0.004486716	0.002164414	0.002104358	0.002241002	0.002252256	0.002318727	0.002484161	0.002181279	0.001899294	505.9527261	0.003565304	0.002200214	0.003318967
68	2	0.026747343	0.014258296	0.01564714	0.016384087	0.01568832	0.012564023	0.016254994	0.013863817	0.014702974	80.15177525	0.021266051	0.015056077	0.017891424
68	3	0.069425855	0.038866157	0.046710837	0.047855561	0.040609825	0.033363513	0.040884764	0.04063007	0.040293094	26.83883846	0.05098943	0.039464022	0.045635437
68	4	0.176791991	0.125969326	0.159958388	0.160478246	0.160914817	0.120619526	0.14277426	0.127347217	0.155532108	7.432434023	0.13449372	0.133914872	0.148007232
69	1	0.004721097	0.002165622	0.002174974	0.00226465	0.001981985	0.002304557	0.00245551	0.002264017	0.001838479	560.1554038	0.003643835	0.002184719	0.00318553
69	2	0.028324284	0.013986991	0.017511825	0.015283394	0.013998809	0.012146026	0.016311588	0.013770771	0.01256541	85.34306441	0.021161218	0.014354707	0.017629225
69	3	0.065329298	0.038059113	0.042551653	0.045404611	0.040609825	0.034180471	0.041636184	0.040811185	0.039215739	27.75023145	0.049347972	0.042364797	0.043653676
69	4	0.185191611	0.124262424	0.150369602	0.152090623	0.141076004	0.121435384	0.147477247	0.121810381	0.169882228	7.584428983	0.139517498	0.135607854	0.14030091
70	1	0.005022444	0.002175545	0.002485685	0.001979482	0.002297301	0.002250454	0.002463511	0.002166235	0.001782342	518.6781417	0.003720403	0.002379203	0.00324882
70	2	0.026807994	0.013890503	0.016863239	0.013442891	0.014481526	0.012789098	0.016242418	0.014142954	0.014674088	78.02326451	0.02268878	0.014219424	0.017649254
70	3	0.067916597	0.037801787	0.047350711	0.040068367	0.0377835	0.034733894	0.04096742	0.046606856	0.039215739	25.7125284	0.051276034	0.042116628	0.043763571
70	4	0.196791085	0.133138312	0.156471557	0.132086512	0.141443389	0.122404216	0.145886187	0.133960659	0.162489742	7.038291587	0.142244692	0.120957858	0.139436814
71	1	0.004598326	0.002002441	0.002203221	0.002204834	0.002162166	0.002331609	0.002587471	0.002309147	0.001936719	498.1203297	0.003681137	0.002068511	0.003265188
71	2	0.027657116	0.013902083	0.017187532	0.015951027	0.014159715	0.012660484	0.01686495	0.013724248	0.01545401	71.54386876	0.020382462	0.013138999	0.017246852
71	3	0.073630216	0.037927303	0.04751068	0.046443938	0.037485992	0.034220001	0.042981226	0.044433479	0.04352516	24.49655492	0.051119705	0.037844985	0.043199447
71	4	0.197591049	0.124262424	0.155163995	0.156544228	0.135565222	0.118248438	0.151291112	0.132422649	0.171766587	7.061386828	0.142531765	0.125111366	0.139727785
72	1	0.004196531	0.002036935	0.002019619	0.002054599	0.002417422	0.00225074	0.00236032	0.002173757	0.00157183	540.8923782	0.0035869	0.002331917	0.003202513
72	2	0.028324284	0.013738164	0.016944312	0.015211217	0.013676997	0.012380684	0.016531675	0.012607699	0.013229788	78.58085156	0.020667007	0.014962561	0.017241389
72	3	0.066622948	0.037356545	0.042391684	0.044287723	0.035998453	0.033011171	0.040403855	0.044131621	0.041047243	26.79989491	0.048279721	0.042971935	0.042734227
72	4	0.208790542	0.11914172	0.13685813	0.142997845	0.141810774	0.119531342	0.142002128	0.126732013	0.159880629	7.43729032	0.130690002	0.132052592	0.138387555
73	1	0.004654131	0.002113113	0.001949003	0.002101896	0.002177181	0.002251742	0.002340528	0.002121106	0.001889938	564.9707373	0.003687027	0.002486861	0.003212028
73	2	0.027535813	0.013400112	0.015322847	0.015166107	0.014561979	0.012459524	0.016034907	0.012468131	0.012940928	72.59607293	0.02084672	0.013840369	0.01715399
73	3	0.069102442	0.036382626	0.047190743	0.041836774	0.040312317	0.032678322	0.039284239	0.039664125	0.03991602	24.78997833	0.052187956	0.039868781	0.04306391
73	4	0.192791267	0.118117579	0.149497894	0.139806095	0.154669264	0.117483571	0.140504659	0.1247326	0.159880629	7.141633423	0.139230425	0.126804348	0.137682171
74	1	0.004799224	0.002081973	0.001836017	0.001637281	0.002612617	0.002207944	0.002467549	0.002226409	0.00174024	545.5347528	0.003529965	0.002479114	0.003263712
74	2	0.025776918	0.013303623	0.016295726	0.013036897	0.013676997	0.012017412	0.015494122	0.014282523	0.014356342	72.98934108	0.020801792	0.014027401	0.017042919
74	3	0.066407339	0.036125299	0.047670649	0.034949296	0.037188485	0.030991699	0.040133344	0.040690442	0.042016863	25.36501873	0.04859238	0.040341001	0.041415496
74	4	0.203590777	0.118458959	0.138601546	0.110597866	0.141810774	0.11202752	0.138281854	0.1402665	0.147124967	7.299392614	0.132914818	0.128666628	0.133555674
75	1	0.004430911	0.002001526	0.002047866	0.00201565	0.002207211	0.002370255	0.002413641	0.002008281	0.001712171	445.0062474	0.003367014	0.002269939	0.003249658
75	2	0.024624538	0.013026422	0.015566066	0.014552606	0.014320621	0.01273283	0.014934472	0.012049425	0.012825384	64.9900505	0.019498872	0.011970049	0.017272343
75	3	0.062095175	0.035625393	0.040152124	0.04459797	0.035998453	0.032124899	0.038472706	0.038396322	0.038784796	22.32777131	0.048019172	0.039329103	0.041968631
75	4	0.156392915	0.112314114	0.139909108	0.143146299	0.124543659	0.111058689	0.133953235	0.127347217	0.151473488	6.609753628	0.123154335	0.129851715	0.133379328
76	1	0.004687614	0.002001526	0.001765401	0.002017041	0.00190691	0.002278794	0.002297818	0.002437015	0.001969465	458.207329	0.003461251	0.002349168	0.003223865
76	2	0.028142329	0.013088853	0.015809286	0.014471407	0.014079262	0.011736068	0.015450105	0.012468131	0.012969814	92.76476261	0.020816768	0.012585755	0.017323326
76	3	0.069102442	0.035652726	0.040312092	0.041929848	0.034808422	0.031387001	0.03862299	0.043407163	0.040831772	26.3340256	0.047550184	0.036786912	0.041565685
76	4	0.189591412	0.111972734	0.148626186	0.131975172	0.150628025	0.107489309	0.132596154	0.131961246	0.14161684	6.667142168	0.127532199	0.113308113	0.134560846
77	1	0.004698775	0.002128536	0.002372699	0.002025387	0.002012015	0.002358661	0.00261169	0.002564883	0.001847835	522.5216006	0.003885318	0.002022028	0.00323062
77	2	0.028688193	0.013192606	0.015890359	0.013975193	0.015446961	0.011856644	0.016952984	0.019306994	0.013200902	73.75239365	0.022194569	0.013419547	0.017010145
77	3	0.076217515	0.035896026	0.045111151	0.041247305	0.040461071	0.033995996	0.040817136	0.057654854	0.037707441	23.94108942	0.0534907	0.039531482	0.042404545
77	4	0.209990487	0.116752058	0.146446916	0.134535995	0.123441503	0.113174821	0.140598251	0.183792179	0.149009326	6.520139128	0.143249448	0.131206101	0.131977377
78	1	0.004721097	0.002142575	0.001963126	0.002079639	0.002612617	0.002276217	0.002307332	0.002173757	0.001791699	510.1133652	0.003357197	0.002192467	0.003237936
78	2	0.026201479	0.012840026	0.015890359	0.014164657	0.012872468	0.012009373	0.015481546	0.014422092	0.014471886	71.7015379	0.020652031	0.014214433	0.016851733
78	3	0.066515144	0.034950158	0.036312877	0.039913244	0.040758579	0.032480671	0.038825873	0.047331315	0.0389464	24.19190106	0.045986891	0.039598942	0.042375239
78	4	0.190791357	0.118458959	0.143831793	0.131010224	0.140341233	0.109350486	0.130958298	0.141496908	0.142051692	6.810585978	0.140522254	0.120371016	0.133396962
79	1	0.004620648	0.002203483	0.002061989	0.002035125	0.001997	0.002363814	0.002532827	0.00245958	0.001791699	518.4695412	0.0034907	0.002093236	0.003313221
79	2	0.023654113	0.012914037	0.014836407	0.014002259	0.014883791	0.012491678	0.015795956	0.013770771	0.013951938	77.44967185	0.019768442	0.013755661	0.017048382
79	3	0.065329298	0.035103007	0.042391684	0.03982017	0.034808422	0.033218568	0.039126441	0.04292419	0.038892532	23.91095003	0.046273494	0.038405295	0.041364212
79	4	0.154792988	0.110607213	0.141652523	0.129488575	0.117195951	0.113659236	0.135801672	0.124424998	0.156691714	6.419378548	0.120140068	0.130411743	0.131968559
80	1	0.005189858	0.002068696	0.002076112	0.001992002	0.002522527	0.00239473	0.002394366	0.00236932	0.001749596	518.8173019	0.003645798	0.002285433	0.003252115
80	2	0.025291705	0.012784859	0.01564714	0.014742069	0.013998809	0.012740868	0.015525563	0.013863817	0.013172016	64.7200798	0.021281027	0.013185757	0.016915462
80	3	0.067593185	0.034908799	0.042551653	0.041092182	0.038824778	0.030952169	0.039434523	0.042743075	0.039538945	21.37080402	0.045882671	0.039464022	0.041847747
80	4	0.177991937	0.111289973	0.124654221	0.133719501	0.122339347	0.10932499	0.137977681	0.131192242	0.152053291	6.038251249	0.128824027	0.130021013	0.132920828
81	1	0.004464394	0.002102428	0.002189098	0.001943314	0.002117121	0.002468156	0.002516493	0.002256495	0.001927362	475.1947333	0.003390573	0.002465474	0.003260406
81	2	0.025534311	0.013252089	0.016538946	0.01430901	0.014240168	0.012965943	0.016971849	0.012607699	0.014674088	76.06289034	0.021176194	0.013802537	0.016746125
81	3	0.067485381	0.036076927	0.042071747	0.040921546	0.041948611	0.033692931	0.040554139	0.03640406	0.041909127	23.42278098	0.045205244	0.03766189	0.041660926
81	4	0.14879326	0.109583072	0.14906204	0.135463829	0.127850128	0.121384393	0.144973667	0.125040202	0.150603784	6.008498741	0.125522687	0.132099982	0.130443166
82	1	0.00486619	0.002055572	0.002245591	0.001928013	0.002192196	0.002195062	0.002374689	0.002519753	0.001796377	502.1200375	0.003767521	0.002169225	0.003267621
82	2	0.023290203	0.012731957	0.014836407	0.01413759	0.014079262	0.01202545	0.016154383	0.013072928	0.013489762	71.33900749	0.02234433	0.013606579	0.017272343
82	3	0.06694636	0.034567316	0.04399137	0.040968083	0.037188485	0.030859932	0.038840902	0.044433479	0.038353854	22.85159169	0.049269807	0.041150519	0.041880715
82	4	0.179991846	0.11914172	0.146446916	0.136688571	0.139973847	0.108050212	0.13765011	0.141496908	0.140022382	6.350057295	0.13779506	0.145935044	0.131042743
83	1	0.00464297	0.002086712	0.002047866	0.002012868	0.002387391	0.002277505	0.002244164	0.002218887	0.001857191	498.0241134	0.003480883	0.001967797	0.003293536
83	2	0.025716266	0.012907456	0.014836407	0.013912039	0.012470203	0.011760183	0.015305476	0.013770771	0.013114244	71.35603444	0.019379063	0.013232515	0.017245031
83	3	0.068132205	0.03526359	0.041591841	0.040145929	0.035849699	0.030201094	0.037435746	0.043527906	0.03991602	23.50887432	0.046820647	0.039126723	0.041375201
83	4	0.193991212	0.111972734	0.133807153	0.130787544	0.126747972	0.107387327	0.131543246	0.154416191	0.128861178	6.376778186	0.125092078	0.123926278	0.130240368
84	1	0.004430911	0.002174337	0.002415069	0.002030951	0.002252256	0.002244013	0.002358454	0.002158714	0.00188526	518.5390561	0.003431802	0.002387631	0.00328216
84	2	0.023714764	0.013344945	0.013863528	0.014002259	0.016412397	0.011615492	0.015645039	0.012886837	0.013229788	71.4071641	0.019978107	0.014740138	0.017090261
84	3	0.065005886	0.036341267	0.043351496	0.039665047	0.035849699	0.030714987	0.037014951	0.043346791	0.039108003	21.42903239	0.048462106	0.042471018	0.042155451
